,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
2663,oh,1,22.045134530288838,1,Democratic,Likely African-American,Hispanic,Democratic & Republican,54763.55586039509,Apartment,330929.40984235227,0
2664,ks,1,32.67401820274371,0,Democratic,European,Hispanic,Democratic,92025.72959424948,Duplex,773362.2272707967,1
2665,ca,0,47.70995659745322,0,Democratic,Other,Laotian,Democratic,164018.83832294738,Residential,515667.17355896666,0
2666,tx,0,62.5102700591062,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic,72107.08613589402,Triplex,97242.20446041742,0
2667,mn,1,35.45174592447405,1,Republican,European,Irish,Democratic,115265.18087905232,Apartment,713249.8550735937,0
2668,nm,1,51.867817562178175,1,Democratic,European,African or Af-Am Self Reported,Independent,32905.32925170436,Residential,154307.8902576773,0
2669,az,0,23.34885392079459,0,Republican,European,Irish,Democratic,50575.93197573455,Apartment,294750.48541307385,0
2670,id,1,60.79483587762509,0,Republican,Likely African-American,Irish,Independent,65875.06356308957,Apartment,1033921.1396521388,0
2671,fl,0,49.142373363502436,1,Non-Partisan,European,French,Independent,103400.57014320952,Residential,384630.01802629465,0
2672,wi,0,78.99250563404944,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,90840.15778598413,Apartment,618756.4569873177,0
2673,ca,0,74.4098554623535,1,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,155685.55141338898,Residential,257090.28417914564,0
2674,nj,1,50.22927964836984,1,Republican,Likely African-American,Hispanic,Democratic,100108.04318636883,Residential,115986.95028812368,0
2675,ca,0,27.560514116796515,1,Republican,European,Likely Af-Am (Modeled),Democratic & Independent,62679.35508637852,Residential,104588.22796911933,0
2676,ak,0,62.536775978546245,0,Non-Partisan,European,Thai,Republican & Independent,56263.9155798538,Residential,714861.0464141418,0
2677,oh,1,99.16661828660166,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,73629.78066594421,Apartment,37734.679156224985,0
2678,mi,1,66.10863721147629,0,Republican,European,English/Welsh,Republican & Independent,173291.59638984554,Residential,160499.21677513048,0
2679,tx,0,60.59229663800028,1,Republican,European,Likely Af-Am (Modeled),Democratic & Republican,85130.85923852958,Residential,663873.9434278656,0
2680,nc,1,28.83170612091084,0,Non-Partisan,Likely African-American,Irish,Democratic & Republican & Independent,51282.08606895444,Triplex,402464.60887288634,0
2681,ny,1,42.01490912589497,1,Democratic,European,Korean,Democratic,45498.11541926377,Residential,150544.83782930154,0
2682,il,1,63.3314880877881,0,Democratic,East and South Asian,Hispanic,Democratic & Republican & Independent,2041.5830392683638,Residential,52397.384154526146,0
2683,ny,1,23.471779866352314,1,Democratic,Likely African-American,German,Democratic,28445.925198671408,Apartment,295578.40464702516,0
2684,al,1,28.932191163474677,1,Non-Partisan,European,Hispanic,Independent,45122.02093728364,Residential,268092.47019274905,0
2685,fl,1,31.10639501193476,1,Democratic,European,Scots,Democratic & Republican,127608.58035337154,Residential,109969.23643002518,0
2686,nv,1,21.500559643066797,0,Republican,European,Indian/Hindu,Independent,211001.74524112872,Residential,517130.33196450444,0
2687,md,1,65.0535290437809,1,Democratic,European,Persian,Democratic,107693.30761301493,Residential,99903.45561341968,0
2688,pa,1,27.687325559300998,1,Democratic,European,Russian (omitting former Soviet States),Democratic,154666.93207819227,Residential,210415.61823125125,0
2689,nj,0,54.03661793872647,1,Republican,Likely African-American,English/Welsh,Democratic & Independent,95613.81496653048,Apartment,308485.03864372027,0
2690,tx,1,56.817496269466005,1,Republican,European,Hispanic,Democratic,41071.17201540315,Apartment,684004.5516248016,0
2691,ny,0,15.31786415144959,0,Democratic,European,Hispanic,Independent,139062.9414698199,Residential,298614.1657865071,0
2692,la,0,32.37802288504566,0,Non-Partisan,European,Hispanic,Independent,83926.64191171962,Residential,243063.1489228262,0
2693,nj,1,68.1347841161984,1,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,169547.05663403156,Residential,239578.5296940387,0
2694,in,0,24.595163436117215,1,Republican,European,English/Welsh,Republican,104136.8744681628,Residential,91021.82943889251,0
2695,wa,0,49.52419848862188,0,Democratic,European,Armenian,Democratic,111329.16781164764,Apartment,39523.22593607666,0
2696,wv,0,21.76286679200747,0,Republican,European,Myanmar (Burmese),Independent,39251.977962854085,Residential,388672.4264585744,0
2697,ca,1,15.434229517711799,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,262644.30913806916,Residential,543878.6576022975,0
2698,va,0,26.904095709969866,0,Democratic,European,Hispanic,Republican & Independent,43562.97148569867,Apartment,271748.3360533922,0
2699,sc,1,78.16482426686562,0,Democratic,European,Irish,Democratic,233572.3036067253,Residential,291480.47714948,0
2700,mi,1,31.825629104378784,1,Independence,Likely African-American,English/Welsh,Democratic & Independent,151559.62527109438,Residential,346603.3742688606,0
2701,ms,0,35.34774501964176,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,42003.503626242695,Residential,143689.8848285566,0
2702,or,0,66.20307385525552,0,Republican,East and South Asian,Scots,Democratic,262858.25193767203,Duplex,478847.14901571313,1
2703,wy,1,60.05484240582423,0,Democratic,European,English/Welsh,Independent,54605.83350837752,Residential,202613.48629089998,0
2704,fl,1,27.253250909825184,1,Democratic,European,German,Democratic,133638.8499298357,Apartment,149568.422231714,0
2705,sc,1,30.223417649748306,1,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,85166.41086969187,Residential,233829.29147027287,0
2706,ky,1,52.681051071769964,0,Democratic,European,German,Republican & Independent,54692.754655972465,Residential,74046.16876611736,0
2707,va,0,22.076183617467485,1,Republican,European,Scots,Independent,48108.76055148741,Residential,468270.4174376809,0
2708,ny,1,20.204106280294006,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Independent,99329.79948817723,Apartment,51192.395424612565,0
2709,ok,1,20.439410273011028,0,Democratic,Likely African-American,English/Welsh,Independent,84315.0836180363,Mobil Home,203062.22803981754,0
2710,ny,1,23.395889963045622,1,Democratic,European,Scots,Democratic,254539.4913574194,Apartment,168399.15891387002,1
2711,mi,1,43.7635278065351,0,Republican,Likely African-American,Hispanic,Republican & Independent,72920.92673766814,Residential,518136.16196049866,0
2712,ri,0,47.44706598191834,0,Republican,European,Greek,Independent,106651.87381209561,Residential,217600.66241141735,0
2713,tx,1,49.483172174601535,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican,52596.275365080546,Residential,348643.4475009758,0
2714,ga,1,34.87185176532281,1,Republican,Likely African-American,Hispanic,Democratic & Independent,257498.92869312208,Unknown,2195468.74078375,0
2715,ny,1,51.895020128191625,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic & Republican & Independent,144825.29269922627,Unknown,344144.02758444427,0
2716,fl,1,50.82395464123648,1,Republican,East and South Asian,Hispanic,Republican,141805.8553255165,Apartment,188123.3063427194,0
2717,az,1,28.083642538307014,1,Democratic,European,English/Welsh,Independent,229847.89352610073,Residential,944338.732806406,0
2718,ca,0,71.7658781129662,0,Non-Partisan,European,Persian,Democratic & Republican,42558.738367408216,Residential,717073.4887441412,0
2719,il,1,20.67532955539852,0,Republican,European,Irish,Democratic,36677.25958345731,Residential,213686.08879520243,0
2720,ca,0,70.949324119632,1,Democratic,Likely African-American,Hispanic,Democratic & Independent,101467.50464198146,Residential,24911.501205526292,0
2721,ca,0,49.51150737515508,0,Non-Partisan,European,English/Welsh,Democratic,72016.54005481627,Apartment,362938.39669134957,0
2722,ca,1,30.786229232557695,0,Non-Partisan,European,French,Republican,82998.17513319768,Apartment,268956.8639956007,0
2723,tx,1,34.73281487846994,1,Non-Partisan,European,Byelorussian,Republican,122461.67915964471,Residential,436271.6320599863,0
2724,ny,1,68.59614199139018,0,Independence,Hispanic and Portuguese,Hispanic,Republican,96124.64835713127,Residential,234347.12167316538,0
2725,ny,1,22.41621807774344,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,171098.63661262792,Apartment,169678.4261374842,0
2726,ny,0,44.54008945106373,1,Republican,East and South Asian,Indian/Hindu,Democratic & Independent,61164.40486791086,Duplex,1156544.5867040083,0
2727,wi,1,49.80908794972645,0,Democratic,European,Italian,Democratic,91635.00464049168,Residential,177981.08118813264,0
2728,oh,0,25.293042081385092,1,Democratic,European,Hispanic,Independent,141910.59343999714,Residential,525685.242927275,0
2729,ca,1,46.74696322094909,0,Democratic,European,Scots,Democratic,193428.22901010813,Residential,668912.2207292882,0
2730,ny,0,26.283505834780094,1,Non-Partisan,Likely African-American,French,Democratic & Republican & Independent,63266.989807521895,Unknown,131635.0195622959,0
2731,ga,1,13.422205154094478,0,Democratic,European,Hispanic,Democratic,64416.49227562997,Residential,308827.1598698207,0
2732,co,1,53.395638341093296,0,Republican,East and South Asian,English/Welsh,Democratic,12808.162569484579,Residential,685814.2241180264,0
2733,pa,0,28.18203609641658,1,Non-Partisan,European,German,Independent,12979.929544281287,Residential,593073.3321642238,0
2734,fl,1,23.014477819573905,1,Republican,European,German,Independent,244435.96746246328,Triplex,807638.7645564408,0
2735,ca,1,26.09122007851854,0,Non-Partisan,European,Likely Af-Am (Modeled),Independent,82219.01299278277,Apartment,202267.4398283955,1
2736,nm,1,54.37893602189341,1,Democratic,European,German,Independent,232069.04062388954,Residential,67962.05396932253,1
2737,mi,1,51.012862683132695,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,143235.07358718544,Residential,220450.1360755741,0
2738,ky,0,57.28886121328194,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,83326.54905278003,Apartment,7350.991310608428,0
2739,wa,1,30.10458503271366,1,Non-Partisan,European,English/Welsh,Democratic,63294.402879290494,Residential,189267.11118147156,0
2740,ks,0,55.453634527281764,0,Republican,Hispanic and Portuguese,English/Welsh,Independent,101127.89516521024,Residential,221932.53439243144,1
2741,ca,1,59.879618774228845,1,Democratic,European,Russian (omitting former Soviet States),Democratic,67773.84516830601,Residential,386420.9391222901,0
2742,ca,0,58.84673417527788,0,Republican,European,Scots,Republican & Independent,111440.42230132494,Apartment,39668.39139843345,0
2743,ny,0,70.22852871534707,1,Republican,European,Hispanic,Independent,115415.71230812083,Residential,191421.3288722708,0
2744,nc,1,46.911889624775036,1,Democratic,European,Hispanic,Democratic & Republican & Independent,55202.872799552315,Apartment,153795.8013008451,0
2745,az,0,24.53297493082659,1,Democratic,Likely African-American,Hispanic,Democratic & Independent,78335.62199955284,Residential,304765.96955783444,0
2746,co,1,49.86574205287887,1,Democratic,European,English/Welsh,Democratic & Independent,76161.17255677728,Condominium,270238.4114174143,0
2747,tx,0,44.700917166522295,0,Republican,European,English/Welsh,Democratic & Republican,146113.78517804714,Residential,16846.090543250495,0
2748,hi,0,52.77452437749892,1,Republican,European,English/Welsh,Democratic,68619.53964197091,Apartment,1229345.9490961335,0
2749,ca,1,14.229413533567245,0,Democratic,European,Indian/Hindu,Democratic,146453.46302688945,Triplex,110076.1480300111,1
2750,az,0,101.75425271309405,0,Democratic,Likely African-American,Hispanic,Democratic,85212.34677295959,Residential,313110.93369607034,0
2751,il,1,50.26996153088873,1,Non-Partisan,European,Hispanic,Independent,46426.35650535381,Apartment,412799.11141808,0
2752,ca,0,27.076885133390125,1,Peace and Freedom,European,English/Welsh,Independent,17126.806446354196,Residential,421552.81453917734,0
2753,ca,1,41.87982025330152,1,Other,Likely African-American,Likely Af-Am (Modeled),Democratic,46375.39920231076,Residential,238362.78397201974,0
2754,tx,0,26.959325188551503,0,Democratic,Hispanic and Portuguese,Hispanic,Republican,245408.4740238398,Residential,368126.519247214,0
2755,mi,0,76.85065056960133,0,Democratic,Other,Hispanic,Independent,102282.98056778123,Apartment,1709908.8275020388,0
2756,id,0,71.2705336640102,1,Democratic,Likely African-American,Hispanic,Democratic & Republican & Independent,190099.25509426583,Residential,121050.74757076881,0
2757,ny,1,24.627014884051878,1,Unknown,Other,Likely Af-Am (Modeled),Independent,236900.81224486395,Apartment,178360.61308487225,0
2758,fl,0,77.03253005193977,1,Democratic,European,Scots,Democratic & Independent,66510.18322401919,Residential,149595.28378993957,0
2759,ma,0,48.84908056180443,0,Democratic,East and South Asian,Likely Af-Am (Modeled),Democratic & Republican,90721.32633619952,Triplex,-13026.585057149467,1
2760,wi,1,59.89082174351359,1,Republican,Likely African-American,African or Af-Am Self Reported,Republican,110207.51160277733,Residential,1088137.15529727,0
2761,tx,1,19.235988258279583,1,Socialist,European,English/Welsh,Democratic & Independent,93937.756999,Residential,1096643.1025480202,0
2762,fl,0,62.95480078192219,1,Republican,European,Polish,Democratic & Independent,145686.98869952603,Residential,389431.3037653887,0
2763,ak,1,30.962787530191108,0,Democratic,Likely African-American,Hispanic,Independent,25907.402261448056,Residential,1525622.062753884,0
2764,pa,0,41.2467820186864,0,Non-Partisan,European,Scots,Democratic & Republican & Independent,56603.26950173116,Residential,280539.98036235344,1
2765,fl,1,20.206093352614364,1,Democratic,East and South Asian,Irish,Democratic,57955.67356728825,Residential,133155.25029766985,0
2766,ca,0,62.864853575102785,0,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Republican,57289.63448136721,Residential,200283.93783134772,0
2767,ga,0,45.14547653334702,0,Republican,European,Hispanic,Democratic,69875.61785700105,Residential,257306.96341747846,0
2768,tn,1,81.4346933740739,1,Non-Partisan,Other,Polish,Democratic,253192.04905591326,Residential,206552.90495280805,0
2769,ca,1,46.78166333531686,1,Democratic,Likely African-American,English/Welsh,Democratic & Republican & Independent,149800.57676574116,Residential,220749.98121152996,1
2770,ct,0,54.99853666564373,0,Democratic,European,German,Republican,90453.98014102638,Residential,442599.0913325581,0
2771,mo,1,22.483255011816357,1,Democratic,European,English/Welsh,Republican,86866.25771043308,Apartment,484675.68561579706,0
2772,ny,1,15.690070691722209,1,Republican,European,Arab,Democratic & Republican,80268.10966584942,Residential,532426.1430660691,0
2773,ca,0,41.471479244280175,1,Republican,European,English/Welsh,Democratic,73034.03710840514,Apartment,39263.31297930874,1
2774,fl,0,34.54670421596413,0,Republican,European,Irish,Democratic & Independent,122516.69123085766,Unknown,331274.0740544194,0
2775,oh,0,48.82625448833379,1,Green,European,English/Welsh,Republican & Independent,93894.53139704138,Apartment,735090.8690659757,0
