,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
4036,ca,1,47.23449779022877,1,Democratic,European,African or Af-Am Self Reported,Republican,107896.01762190156,Residential,911028.6544198188,0
4037,ca,1,30.705042909562785,1,Non-Partisan,Hispanic and Portuguese,Scots,Independent,41972.441548963354,Apartment,270779.3562569716,0
4038,ca,1,73.14216429162312,0,Republican,European,German,Republican,105934.09676780738,Residential,353986.51143257215,0
4039,ca,1,60.70002998970021,0,Republican,European,English/Welsh,Independent,87957.13764328543,Duplex,402681.13921076385,0
4040,ca,1,42.66187646570085,1,Non-Partisan,European,African or Af-Am Self Reported,Democratic,41611.38472522585,Residential,600161.9688288615,0
4041,sd,1,56.441681987603836,0,Non-Partisan,Likely African-American,Hispanic,Democratic,23731.897761676028,Residential,358329.85297896963,0
4042,nc,0,21.79844003052765,1,Republican,European,Scots,Independent,70276.4013208307,Residential,340201.90706502943,0
4043,sc,1,59.02915973772856,1,Democratic,Likely African-American,English/Welsh,Democratic & Republican,8004.286626167006,Apartment,279302.29402863135,0
4044,oh,0,24.047128153747835,1,Republican,European,Hispanic,Democratic & Republican,71903.81122758951,Apartment,263592.1680875886,0
4045,ks,0,49.304616857682376,0,Republican,European,English/Welsh,Independent,116440.82694104392,Residential,245187.04182113934,0
4046,ca,1,50.30312423477037,1,Democratic,East and South Asian,Irish,Independent,127607.6388103737,Apartment,120164.20376741575,0
4047,ny,1,56.460647179079984,0,Democratic,East and South Asian,African or Af-Am Self Reported,Independent,68556.23452336095,Residential,183249.7490287884,0
4048,ca,1,56.95692959228088,0,Democratic,Hispanic and Portuguese,Irish,Democratic & Independent,121556.18036435053,Triplex,419094.85118902614,1
4049,tx,1,80.43226113408238,1,Democratic,European,Polish,Independent,80740.54900538868,Apartment,180078.59834810765,0
4050,mo,0,66.390237695833,1,Democratic,European,Hispanic,Democratic,91297.11371514927,Residential,503528.2047694937,0
4051,nj,1,85.11248618777908,1,Other,Likely African-American,English/Welsh,Democratic & Independent,275120.062810669,Residential,365306.8330935278,1
4052,ny,0,73.56907246072996,1,Republican,Likely African-American,English/Welsh,Democratic,90663.68548913673,Residential,280397.0441012363,0
4053,ca,1,48.72288054515838,0,Non-Partisan,Hispanic and Portuguese,Scots,Independent,64327.9916341042,Residential,356674.4833555068,0
4054,ga,0,70.71420561687815,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Republican,110647.5850390382,Residential,418411.3062727486,0
4055,fl,1,21.123561448817693,0,American Independent,European,Likely Af-Am (Modeled),Republican,94259.88277893388,Unknown,1819413.2726976466,1
4056,tx,1,67.1744582668207,1,Democratic,European,German,Democratic & Independent,145386.229798011,Apartment,573147.8018441664,0
4057,pa,1,43.23999953137936,1,Democratic,European,Chinese,Democratic,81744.00843732983,Residential,67935.68117251847,0
4058,ca,0,50.21288267271829,1,Peace and Freedom,European,English/Welsh,Independent,94094.53520124458,Triplex,167249.73757960758,0
4059,ny,0,56.33236041818105,1,Democratic,European,Chinese,Democratic & Independent,82722.81684073957,Apartment,127816.1975042989,1
4060,fl,1,47.77093944208123,1,Democratic,Likely African-American,Dutch (Netherlands),Independent,225349.71470633868,Residential,314986.8060189097,0
4061,nj,1,20.5914974238282,1,Democratic,European,Chinese,Democratic & Independent,15519.306765502177,Residential,789337.9350024477,1
4062,ny,1,44.94114522571848,1,Non-Partisan,European,Hispanic,Independent,45322.56110275017,Apartment,318899.27786036953,1
4063,ar,1,48.971964914263445,1,Non-Partisan,European,Arab,Independent,100432.53211779095,Apartment,190837.81132297113,1
4064,ny,1,67.40406474180958,1,Democratic,East and South Asian,Chinese,Independent,78585.50472965758,Residential,474621.58445465966,0
4065,ny,0,28.18442221024127,0,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Republican,266316.811134834,Residential,1712469.0353779977,0
4066,il,1,36.27968436062274,1,Democratic,European,English/Welsh,Republican & Independent,94370.04870610934,Unknown,1568155.3841751642,0
4067,al,1,53.92816253678951,1,Republican,European,English/Welsh,Independent,36717.21633045144,Residential,491613.3604478446,0
4068,mt,0,47.75416286574321,0,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,60593.226891206985,Residential,670590.6800031344,0
4069,md,1,56.07724859235822,1,Non-Partisan,Likely African-American,Norwegian,Independent,77125.35443442567,Residential,399821.58093076944,1
4070,ak,1,70.25809283848935,1,Democratic,European,Hispanic,Independent,126824.63763165603,Apartment,384159.9442289563,1
4071,ny,0,50.663332640910355,0,Democratic,European,Swedish,Republican,80115.44664241916,Apartment,428701.1676052803,0
4072,dc,1,59.5205808961118,0,Non-Partisan,European,Hispanic,Republican,103850.51933241641,Condominium,453715.1371658032,1
4073,mi,1,60.7601865894497,1,Republican,Likely African-American,Native American,Democratic,32932.30599248673,Unknown,199884.272032626,0
4074,in,1,28.447005380897775,1,Republican,European,German,Democratic & Republican & Independent,70990.39924386765,Residential,316234.5136168508,0
4075,de,1,61.94170262162983,0,Democratic,European,Scots,Independent,102409.35809856236,Unknown,426340.95478138607,0
4076,pa,1,40.90767795753035,1,Democratic,European,Irish,Democratic & Republican,66135.92873177452,Residential,156435.92369067366,0
4077,ma,1,60.54637781196418,0,Democratic,Hispanic and Portuguese,German,Democratic & Independent,76244.91513645768,Unknown,637862.0459080153,0
4078,tn,1,76.30274524914702,1,Republican,Other,Hispanic,Independent,260220.93757715248,Apartment,296211.9615002329,0
4079,ma,0,24.005109404711472,1,Non-Partisan,European,Likely Af-Am (Modeled),Democratic,89610.64626585974,Unknown,74318.11502687613,0
4080,nm,1,55.26553018410146,0,Democratic,European,English/Welsh,Democratic,21291.81421611689,Residential,252353.45069966855,1
4081,ga,0,42.45749213394414,1,Democratic,European,Hispanic,Democratic,271612.19462135516,Apartment,77950.027631706,1
4082,ia,1,32.85687668928105,1,Republican,European,English/Welsh,Democratic & Republican,49732.78993829692,Residential,673241.9748572223,0
4083,ca,0,56.080270734928284,1,Democratic,European,Likely Af-Am (Modeled),Independent,98639.35292107164,Apartment,75689.8351541229,0
4084,ny,1,68.7454653670718,0,Democratic,Other,Hispanic,Democratic & Independent,245866.00496099872,Residential,114672.86149420627,1
4085,ca,1,31.77094943497604,1,Republican,East and South Asian,Russian (omitting former Soviet States),Democratic & Independent,140344.72344337142,Residential,135870.61767674834,0
4086,ny,1,19.13509927732165,1,Democratic,European,English/Welsh,Democratic & Republican,94213.71477711153,Residential,220999.9093587111,0
4087,ca,1,63.921203611444724,1,Republican,Hispanic and Portuguese,German,Independent,165892.8962841179,Residential,171120.11677951016,1
4088,md,0,54.84089438428738,1,Independence,European,Hispanic,Democratic,109093.66759099298,Apartment,279172.8574000873,0
4089,de,1,64.52361658280617,0,Republican,European,African or Af-Am Self Reported,Independent,256477.15331896904,Residential,390185.82471567695,1
4090,in,0,51.21561460797086,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican,257294.0192750674,Residential,139114.26995286343,0
4091,ny,1,19.552306691383855,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,72288.23532221543,Residential,410984.41589100193,0
4092,mi,0,21.454898761503948,1,Democratic,European,German,Democratic & Independent,108945.68851240884,Residential,210389.64240560654,0
4093,nj,1,45.664791427941296,1,Non-Partisan,European,English/Welsh,Democratic & Independent,88964.49956645386,Residential,336359.92160386464,0
4094,ca,1,64.05535162584272,0,Non-Partisan,European,English/Welsh,Independent,101043.72058427276,Apartment,159796.14614750113,1
4095,ca,0,18.049262823612505,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,259966.83298520965,Residential,124126.15272487122,0
4096,wi,1,22.073303735368857,0,Democratic,Hispanic and Portuguese,English/Welsh,Republican & Independent,276988.20330987556,Apartment,402321.1360216469,0
4097,co,1,45.172998019014486,1,Republican,European,English/Welsh,Republican & Independent,51602.96337811398,Apartment,389769.67802649096,0
4098,oh,1,20.596415249387675,1,Republican,European,Italian,Democratic & Independent,122523.14275690974,Residential,352641.48312477686,0
4099,fl,0,37.05839891802504,0,Democratic,European,English/Welsh,Independent,262188.48774974444,Apartment,195269.05351025483,0
4100,tx,1,42.93954853830508,1,Democratic,European,English/Welsh,Democratic & Independent,61386.43476734247,Unknown,136075.32240711382,0
4101,ms,1,33.584550911014965,0,Progressive,Hispanic and Portuguese,Dutch (Netherlands),Republican,87694.13458968846,Residential,433308.46555254847,1
4102,fl,1,48.54213351750245,1,Democratic,European,Dutch (Netherlands),Democratic,94252.35116463911,Residential,408582.7794664578,1
4103,fl,1,48.317921583541114,1,Non-Partisan,Other,English/Welsh,Democratic,210050.2646543555,Duplex,686539.5329291107,1
4104,ma,0,41.08703550365539,1,Conservative,European,Chinese,Democratic,18491.617064893748,Apartment,320263.6007694382,0
4105,co,1,24.398462316039943,1,Republican,Hispanic and Portuguese,Pakistani,Republican & Independent,43664.379715427385,Residential,178752.4031286888,0
4106,ga,1,25.24532863916665,0,Republican,European,English/Welsh,Independent,102166.56995722368,Mobil Home,177256.8851388957,0
4107,va,1,49.78925235566487,1,Democratic,East and South Asian,English/Welsh,Republican,82808.97545437257,Unknown,239964.89869296068,0
4108,fl,0,30.710648692396546,0,Democratic,European,German,Republican & Independent,214998.30341891418,Unknown,1836923.6852804662,0
4109,md,1,58.281473544000086,1,Democratic,European,Native American,Democratic,103795.41739773724,Residential,365537.33335572033,1
4110,tx,1,56.15863729748418,0,Democratic,European,English/Welsh,Independent,80616.17688028137,Residential,492157.17783371784,0
4111,nh,0,71.89726345794452,1,Democratic,Likely African-American,German,Republican & Independent,127960.98954576439,Apartment,367695.2628793408,0
4112,ny,1,67.14379527961827,0,Democratic,European,German,Independent,81717.50498740812,Residential,401369.78418369475,0
4113,ca,0,49.77727118419118,1,Non-Partisan,European,French,Republican,90566.36437487963,Residential,693860.526336398,0
4114,ca,1,19.248089142538802,1,Democratic,European,Arab,Democratic,51503.609401559566,Condominium,226512.06118590684,0
4115,mi,1,18.272052786374807,1,Republican,European,Hispanic,Democratic & Republican & Independent,44381.34233061627,Apartment,598523.269956236,0
4116,mt,1,46.39282596469992,1,Republican,European,Irish,Independent,18994.50305389866,Residential,425045.4813488097,0
4117,ny,0,47.79292512105516,1,Democratic,European,English/Welsh,Republican,140284.0623609053,Apartment,44899.33079134133,0
4118,ma,1,50.36593090303273,1,Democratic,Hispanic and Portuguese,German,Independent,260662.487576653,Duplex,227754.95412578352,0
4119,ks,0,39.85288124984419,0,Republican,Likely African-American,Hispanic,Independent,24627.42126607555,Residential,222864.9927041059,1
4120,nm,0,48.630695121111096,1,American Independent,European,Dutch (Netherlands),Independent,252079.25754667504,Residential,95762.02144951501,0
4121,ny,0,61.32281161853495,1,Republican,East and South Asian,African or Af-Am Self Reported,Democratic,89846.42773629077,Residential,1103133.2203404102,0
4122,mo,0,26.039715479230438,0,Democratic,European,English/Welsh,Republican & Independent,93286.31367491085,Unknown,355998.4303218002,1
4123,ca,0,70.70102469671338,0,Republican,East and South Asian,English/Welsh,Republican,80448.11525844313,Triplex,389529.42114272143,0
4124,al,1,56.43640638316913,0,Democratic,European,English/Welsh,Republican & Independent,232624.92635351644,Duplex,414721.09980793146,0
4125,ca,0,69.45030766736477,0,Democratic,East and South Asian,English/Welsh,Democratic,94935.52970300302,Residential,192248.58334261883,0
4126,ca,1,76.30352098367652,0,Non-Partisan,Likely African-American,Dutch (Netherlands),Independent,100918.44989655077,Residential,144939.363408055,1
4127,ca,1,43.14027887773921,1,Republican,Likely African-American,English/Welsh,Independent,85308.42799974392,Apartment,1058864.153284644,0
4128,ca,1,76.76351313798432,1,Non-Partisan,European,English/Welsh,Independent,96921.48519943777,Residential,1146469.9307896201,0
4129,la,0,68.61836676656418,1,Democratic,European,Hispanic,Democratic,35756.14449944911,Residential,259468.80874686682,0
4130,ny,1,14.851545481303525,0,Non-Partisan,Likely African-American,Hispanic,Democratic,122178.01093472804,Residential,268523.62390723336,0
4131,oh,1,69.24866694932248,1,Constitution,Hispanic and Portuguese,English/Welsh,Republican,233383.27809968317,Residential,266565.405515883,0
4132,mn,0,63.569776651894,0,Democratic,East and South Asian,English/Welsh,Independent,75400.48884568304,Triplex,955655.0664959601,0
4133,ia,0,65.03219389143138,1,Democratic,European,Irish,Republican,65681.57140965166,Residential,23351.505931624153,0
4134,nv,1,17.10865487657623,1,Non-Partisan,East and South Asian,German,Independent,104441.80769473688,Apartment,394580.71589001844,0
4135,or,0,20.1588785557906,1,Democratic,European,English/Welsh,Democratic,113234.55790140705,Apartment,100973.15710551939,1
4136,pa,1,68.35688529925466,1,Democratic,European,German,Democratic & Republican & Independent,246381.84026416985,Apartment,410807.50195966533,1
4137,tx,0,46.62728112538451,1,Democratic,Hispanic and Portuguese,Norwegian,Democratic,81044.78693760703,Apartment,167015.29730020207,0
4138,ca,1,22.44073172571079,1,Democratic,European,Likely Af-Am (Modeled),Democratic & Republican,234012.10114325568,Apartment,179611.5569829982,1
4139,nv,0,30.447018057331675,1,Republican,Other,Hispanic,Independent,120500.18509919415,Apartment,306522.5689569623,0
4140,ca,0,76.97483930634928,1,Other,East and South Asian,German,Independent,63975.10472597282,Apartment,364122.85181709187,1
4141,ca,0,45.76502775565058,0,Republican,European,Irish,Republican,119334.57232941117,Apartment,421727.0480966216,0
4142,oh,0,52.20433084931774,1,Democratic,European,Italian,Independent,79820.43609437544,Residential,200777.21705201588,0
4143,nj,1,23.41810648123976,1,Republican,European,English/Welsh,Independent,76176.47438690369,Residential,365965.04799367045,0
4144,nj,0,28.12294399030653,1,Republican,European,Hispanic,Democratic,71527.4292683652,Residential,364695.65920113435,1
4145,wi,0,53.47311683999473,1,Democratic,East and South Asian,Hispanic,Independent,87886.91148360762,Residential,160335.1491269098,0
4146,ny,0,36.69001446854995,1,Libertarian,European,English/Welsh,Independent,133241.44896684217,Residential,558760.8409439486,1
4147,az,1,55.70917726153606,1,Republican,East and South Asian,African or Af-Am Self Reported,Democratic,87415.14122761531,Duplex,139836.47042706172,0
4148,ca,1,47.17581453569712,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,77868.95467865361,Unknown,308158.38507067703,0
4149,me,0,51.38140494887795,1,Republican,European,English/Welsh,Independent,25783.679355030512,Residential,213388.9800297689,0
4150,mn,1,27.977371082845103,0,Democratic,Other,English/Welsh,Republican & Independent,71760.64232661363,Residential,815821.9599195728,0
