,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
5575,fl,0,45.04749271330966,0,Republican,Hispanic and Portuguese,German,Democratic,20562.90185661241,Residential,113086.27651598974,0
5576,sc,1,74.86018557153601,0,Non-Partisan,Hispanic and Portuguese,Hungarian,Independent,69624.3695547,Apartment,470526.6230378881,0
5577,or,1,65.26100716741351,1,Democratic,European,English/Welsh,Democratic,73706.6569286253,Residential,278581.76371166675,0
5578,nj,1,24.14160779735932,0,Democratic,European,English/Welsh,Democratic,44291.632498810875,Residential,308789.37610565097,1
5579,de,1,52.75084936332491,1,Democratic,European,English/Welsh,Republican,87318.81803596784,Residential,61808.636007151916,0
5580,ca,1,89.07615420242718,1,Republican,European,English/Welsh,Democratic,119359.26226886183,Residential,104471.9991366447,0
5581,nv,1,44.328154753561265,1,Republican,European,English/Welsh,Republican,131574.44959553672,Residential,561150.8305349788,0
5582,mo,0,46.36001823158682,0,Democratic,European,English/Welsh,Republican & Independent,62950.81327148781,Residential,398669.0418486275,1
5583,ny,1,26.398803396634364,1,Republican,Likely African-American,Italian,Democratic,70275.85237341168,Residential,224007.99402229235,0
5584,ca,1,26.543713740768148,0,Democratic,European,English/Welsh,Republican,10173.337179307782,Residential,1008254.0491317196,1
5585,ca,1,33.0616804454354,1,Democratic,European,English/Welsh,Democratic,30815.76268665408,Apartment,334782.3000071482,0
5586,mi,1,48.04858624092099,0,Democratic,European,English/Welsh,Republican,72929.10503986597,Residential,128264.04480490783,1
5587,ia,1,26.186164410572058,1,Democratic,European,Unknown Asian,Democratic,56388.551690062406,Apartment,300758.92805174884,0
5588,tn,1,27.71188703959797,1,Republican,European,Dutch (Netherlands),Democratic,27229.5983655777,Residential,154954.26172549115,0
5589,wa,0,43.989144756846244,0,Democratic,European,English/Welsh,Independent,65086.10957327037,Residential,374511.0165409836,0
5590,ca,1,75.35448882349124,1,Republican,European,Hispanic,Independent,118005.26307611982,Apartment,116854.41221910273,0
5591,nc,1,33.96609964574426,1,Non-Partisan,Other,English/Welsh,Republican & Independent,144484.78479052437,Unknown,155241.9830291925,0
5592,nc,0,72.45989045053116,1,Democratic,European,English/Welsh,Independent,55589.67918836666,Residential,401853.8136073776,0
5593,al,0,29.224988041550354,0,Democratic,European,English/Welsh,Democratic,104235.89606830325,Residential,183101.27498656567,0
5594,va,1,45.22036539324476,0,Democratic,European,Native American (self reported),Democratic,63885.30664034636,Residential,605246.32696328,0
5595,or,0,32.35347434530792,1,Democratic,European,English/Welsh,Independent,75308.99927385985,Residential,154801.3748100506,0
5596,az,0,16.987795608325932,1,Non-Partisan,European,Dutch (Netherlands),Independent,123098.64484138938,Residential,495228.8747681049,0
5597,ca,1,68.96052022882809,0,Non-Partisan,European,Korean,Independent,53907.81614449756,Condominium,248742.53316360386,0
5598,pa,1,52.721685659601974,0,Republican,European,English/Welsh,Republican & Independent,157588.97308317467,Residential,291505.4303369429,0
5599,pa,1,25.32092482882419,1,Democratic,European,Polish,Independent,84921.66116306899,Apartment,192587.27529167576,1
5600,nc,1,15.390299287814868,0,Democratic,Other,English/Welsh,Democratic,54418.794054976504,Apartment,259566.84486047656,0
5601,ct,0,45.79296657886695,1,Democratic,European,Likely Af-Am (Modeled),Republican,69968.94676642094,Residential,423021.74770900694,0
5602,nj,0,28.446238618530934,0,Republican,European,Irish,Democratic,96890.56289568891,Unknown,624891.0803911802,0
5603,il,0,40.48551444431982,0,Natural Law,European,Chinese,Republican & Independent,222311.31366609305,Residential,2541.0107104154886,0
5604,ca,1,77.09000161126059,0,Registered Independent,European,Arab,Democratic,18460.008530815623,Residential,1469618.9028165461,1
5605,tx,0,21.711639015771983,0,Non-Partisan,East and South Asian,French,Republican & Independent,155359.32751965369,Residential,584474.0480603564,0
5606,md,1,27.92486174429396,1,Democratic,European,Irish,Republican,95358.58957085421,Unknown,685798.2691422348,0
5607,tx,0,38.015160963145526,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,114761.58022652591,Unknown,212245.11039248502,0
5608,ny,1,36.19852692420801,1,Republican,European,Japanese,Democratic & Republican,84915.94587907624,Apartment,149487.84187851334,1
5609,ca,1,58.41408418294001,1,Non-Partisan,European,English/Welsh,Republican,48415.83438147912,Apartment,312467.91966202727,0
5610,ca,1,49.917482412558314,0,Democratic,European,Hispanic,Republican,255443.1428789149,Residential,284176.0630144574,0
5611,la,1,67.4142898534096,0,Republican,European,English/Welsh,Democratic,90041.59897646033,Residential,485781.69076943106,0
5612,mt,0,43.229041339842354,0,Democratic,European,African or Af-Am Self Reported,Democratic & Republican,241914.5896164703,Residential,125377.62115800467,0
5613,mo,1,62.73421758443165,0,Peace and Freedom,European,English/Welsh,Independent,5879.810589590425,Residential,1247921.8135139355,0
5614,pa,1,58.11009383611515,0,Unknown,Hispanic and Portuguese,English/Welsh,Republican & Independent,82723.81078923184,Residential,52062.231217066175,0
5615,al,0,66.00534374762339,0,Democratic,European,Swiss,Republican & Independent,134855.42107808313,Residential,482976.442392419,0
5616,wy,0,43.875538900996666,1,Non-Partisan,European,English/Welsh,Republican & Independent,278793.0624080322,Residential,149188.64956929808,0
5617,de,1,81.38425811348804,0,Democratic,European,German,Independent,271345.98517491005,Residential,446704.7234270335,0
5618,tx,1,38.432816721048155,0,Democratic,European,Hispanic,Independent,139962.967944725,Apartment,187270.51318047493,0
5619,nm,1,60.786043942452885,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,46778.522092925996,Apartment,733217.1259037566,0
5620,sc,1,48.71447713274394,0,Democratic,European,English/Welsh,Republican,38775.46858186538,Residential,280666.131276067,0
5621,fl,0,54.78727517014193,0,Democratic,European,Indian/Hindu,Independent,54614.469015055045,Residential,222995.09300534334,1
5622,mi,0,42.9809537347495,1,Democratic,European,English/Welsh,Democratic & Independent,77366.90396290451,Duplex,303503.0769553286,0
5623,ga,1,59.57560706202325,0,Republican,European,Indian/Hindu,Independent,50632.93678801141,Duplex,350484.5266584502,0
5624,fl,0,24.380933270820258,0,Democratic,European,English/Welsh,Democratic,51220.162663165094,Residential,229225.1720597922,0
5625,nj,1,50.09830519365405,0,Republican,European,Hispanic,Democratic,42864.12847999723,Residential,394497.3024908372,0
5626,ny,1,83.26361214154515,0,Republican,Hispanic and Portuguese,Turkish,Democratic & Independent,76551.31296187194,Residential,205020.65530040712,0
5627,ca,1,21.970347139155795,1,Republican,European,English/Welsh,Democratic & Independent,119729.34625330745,Unknown,132515.12027070465,1
5628,il,1,31.3175210637364,1,Republican,European,Hispanic,Democratic & Republican & Independent,35499.88989834204,Apartment,350474.7307442869,1
5629,nc,0,42.489972437932316,0,Democratic,Other,English/Welsh,Independent,67933.37597492067,Residential,585050.9434714953,0
5630,ca,1,35.12491225148903,0,Non-Partisan,European,German,Democratic,105379.12665093371,Apartment,441646.97522153123,0
5631,co,1,54.42600327332254,0,Registered Independent,European,Swedish,Democratic & Republican,74234.16785879762,Residential,189507.58677887951,0
5632,il,1,39.29530323408738,0,Republican,Other,German,Independent,114369.72800478243,Apartment,282847.0188870739,0
5633,co,1,81.86596265606529,0,Republican,European,English/Welsh,Independent,95835.58014833977,Mobil Home,555497.482857318,0
5634,mi,1,65.06764258113273,0,Republican,European,English/Welsh,Democratic,63943.02528429011,Residential,401236.0709682076,1
5635,az,1,44.33149037845051,1,Democratic,European,English/Welsh,Democratic,85470.90485974844,Residential,979539.4601153128,1
5636,co,1,66.22009987909055,0,Democratic,European,Scots,Democratic & Republican & Independent,51398.942063390736,Residential,198326.81273740582,0
5637,ia,1,72.18226210788693,0,Democratic,European,Hispanic,Independent,260702.85519679653,Apartment,485748.7642872344,0
5638,ca,0,70.08294791584952,1,Republican,European,Likely Af-Am (Modeled),Republican,152742.4101885445,Apartment,251673.77706472226,0
5639,la,1,84.43352318489636,0,Republican,East and South Asian,English/Welsh,Democratic,64484.2131382892,Apartment,369721.3431576974,0
5640,ky,0,36.60172816085575,1,Democratic,European,Italian,Independent,254550.01748178617,Unknown,362774.50941415504,0
5641,az,1,52.017913097829904,1,Democratic,European,Hispanic,Democratic,64284.083344472,Residential,259575.14393033634,1
5642,tx,1,42.809726223131086,0,Non-Partisan,East and South Asian,Likely Af-Am (Modeled),Republican,251726.92542084382,Unknown,108178.14224126058,0
5643,ca,1,72.72663264356869,1,Non-Partisan,European,Albanian,Democratic,101356.5586875154,Apartment,275597.5200115795,1
5644,wa,1,34.750895184828074,1,Democratic,European,Irish,Democratic,224491.37755192554,Residential,82224.38978972883,0
5645,pa,1,27.742284223281615,0,Republican,East and South Asian,French,Republican & Independent,166877.8810859234,Residential,211002.4951047179,1
5646,nm,1,18.042037581386506,0,Non-Partisan,European,English/Welsh,Republican,132396.29452443944,Residential,403331.30195666285,0
5647,co,0,52.31390481777267,1,Republican,Likely African-American,English/Welsh,Democratic,89804.36598457527,Apartment,503308.8463982232,0
5648,la,1,40.70591236029906,0,Democratic,European,Hispanic,Republican,50606.63240426895,Residential,203931.6016873536,0
5649,fl,1,63.41223667252331,0,Independence,European,English/Welsh,Democratic & Republican,153897.0480111822,Apartment,396206.5391402514,0
5650,ny,1,49.37111640868444,0,Democratic,European,Irish,Democratic,63655.33480000168,Residential,306774.84209680883,0
5651,ny,0,49.45753270225167,1,Democratic,European,Hispanic,Democratic,251342.2198469862,Residential,83334.97059347553,0
5652,or,0,15.068278917469103,0,Democratic,East and South Asian,English/Welsh,Democratic,243846.3295955932,Residential,303933.03023760946,0
5653,ok,1,47.37812984605354,1,Republican,European,English/Welsh,Democratic & Independent,110225.99191320864,Residential,254582.32622100826,1
5654,tx,1,64.03063652073604,0,Democratic,European,English/Welsh,Independent,268748.8312984984,Residential,343088.93512958137,1
5655,il,0,33.262621269168754,0,Non-Partisan,European,English/Welsh,Democratic,63078.989081263346,Residential,364579.1556259229,0
5656,tn,1,58.17373507860604,1,Green,European,English/Welsh,Democratic,84219.05354020081,Unknown,916158.7166675914,0
5657,or,1,30.555871143612464,0,Democratic,European,English/Welsh,Independent,23155.80511915217,Residential,254333.90925269455,0
5658,ma,1,50.38799666635485,0,Democratic,East and South Asian,German,Democratic,118775.44094945259,Apartment,178876.8567908627,0
5659,me,1,101.1255948899562,0,Democratic,European,Vietnamese,Democratic,96552.21526495533,Residential,93579.15613999683,0
5660,ny,1,53.367039018265835,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,71897.01360140927,Residential,517641.1499241695,0
5661,fl,1,16.41309191306378,0,Republican,European,Hispanic,Democratic,264137.4924514094,Condominium,136978.32704660352,1
5662,tx,1,42.31521156540025,0,Democratic,Hispanic and Portuguese,English/Welsh,Republican & Independent,153571.97997989436,Residential,278650.3151851039,0
5663,ca,1,33.542529896808546,0,Republican,European,Norwegian,Independent,130786.33719822418,Unknown,144780.07763560265,0
5664,ms,1,44.3763251321308,0,Non-Partisan,European,Scots,Republican,14207.168293002262,Duplex,164591.04797849627,0
5665,ut,0,29.794525407900544,0,Republican,European,Hispanic,Independent,67418.44191203019,Apartment,747692.000886092,1
5666,ny,1,16.005758557112454,1,Republican,European,Czech,Republican & Independent,100511.81298848834,Apartment,14799.848092509448,0
5667,wv,1,26.072489120137956,0,Democratic,European,Italian,Independent,103329.65005204095,Apartment,1480885.6952318598,1
5668,il,0,25.319722093541355,1,Non-Partisan,European,French,Republican,51806.33372298902,Residential,232071.99348393833,1
5669,la,1,21.02575830125961,1,Democratic,European,African or Af-Am Self Reported,Democratic & Republican,122419.14254537696,Apartment,28390.29991501887,0
5670,fl,0,40.337063114654654,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,147757.94984783005,Apartment,258764.68937655253,0
5671,ny,1,60.15033677750197,0,Republican,Other,African or Af-Am Self Reported,Democratic & Republican & Independent,121842.53080768896,Residential,423938.2926765155,1
5672,ut,1,13.538769196833849,0,Non-Partisan,European,Hispanic,Independent,241616.4629823074,Residential,2182792.6642622105,0
5673,fl,1,17.232941160283236,0,Constitution,East and South Asian,English/Welsh,Independent,40151.95868007901,Apartment,177513.624279958,0
5674,fl,1,72.79548067028738,0,Non-Partisan,East and South Asian,Hispanic,Independent,102188.77572537427,Residential,404603.60698838043,0
5675,il,0,51.71037440648704,0,Democratic,Hispanic and Portuguese,Vietnamese,Republican & Independent,72913.72925112436,Residential,962915.90747243,1
5676,fl,0,51.16375749783062,0,Unknown,East and South Asian,Scots,Democratic & Republican,128370.81327070337,Residential,190587.8742331564,0
5677,al,1,23.22812399421329,1,Non-Partisan,European,English/Welsh,Democratic,80917.2437403482,Residential,330296.4465245984,0
5678,az,1,62.57642132164918,0,Republican,Likely African-American,English/Welsh,Democratic,70023.74521283309,Apartment,194648.878116898,0
5679,nm,1,56.7657797528602,1,Non-Partisan,European,English/Welsh,Democratic,260572.00477029596,Residential,851679.4462663195,0
5680,in,1,25.644070646177674,0,Democratic,European,English/Welsh,Independent,106725.12463644633,Residential,558494.6298849037,0
5681,nc,0,27.478393480793592,1,Republican,Other,English/Welsh,Independent,42887.34308382045,Residential,113443.20163377412,1
5682,ga,1,18.028535499526317,1,Republican,European,English/Welsh,Republican,94184.61852103323,Residential,445767.3005978938,0
5683,nj,1,58.6383224653107,1,Non-Partisan,European,Chinese,Independent,74592.4967251695,Condominium,634893.6472161413,0
5684,ia,1,22.02856262088868,1,American Independent,European,Native American,Independent,254849.06362644138,Residential,212706.96947180867,0
5685,nc,1,22.045237888016782,1,Democratic,European,Indian/Hindu,Democratic,65349.683247098714,Mobil Home,362329.2116999671,1
5686,ny,0,67.80917058447574,0,Non-Partisan,Hispanic and Portuguese,German,Democratic,30351.482776322715,Duplex,576376.057686927,0
5687,tx,0,53.96913840317191,0,Republican,European,English/Welsh,Independent,81394.73023697405,Triplex,795929.4825161374,0
5688,pa,0,49.57720875425032,0,Democratic,European,Likely Af-Am (Modeled),Independent,97293.34190696961,Residential,152356.99930859843,0
5689,mi,1,38.18021227097818,1,Democratic,European,Turkish,Republican & Independent,72351.74538222175,Residential,497937.84623592696,0
5690,il,0,38.40462376007932,0,Democratic,East and South Asian,English/Welsh,Independent,134260.52874627267,Residential,401057.0589269801,1
5691,oh,1,40.94831216174736,0,Democratic,European,English/Welsh,Independent,62408.287157083105,Apartment,334638.0984365548,0
5692,fl,1,76.72945559407285,0,Democratic,European,English/Welsh,Independent,119149.17491859096,Residential,127736.16282791406,0
