,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
5565,va,0,35.0,0,Republican,East and South Asian,Vietnamese,Republican,151970.0,Residential,875000.0,0,262825
5566,nj,1,61.0,1,Republican,European,German,Democratic & Republican & Independent,162000.0,Residential,525307.0,0,237919
5567,fl,0,31.0,0,Republican,European,English/Welsh,Republican,106000.0,Residential,178378.0,0,286843
5568,ca,1,66.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,87000.0,Residential,521568.0,1,388882
5569,va,0,33.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,86814.0,Apartment,235249.0,0,141035
5570,ks,1,50.0,1,Republican,European,English/Welsh,Republican,80161.0,Unknown,191704.0,0,71222
5571,mi,1,48.0,0,Republican,European,English/Welsh,Republican,66000.0,Residential,136443.0,1,327935
5572,ca,1,72.0,0,Democratic,European,English/Welsh,Democratic,141000.0,Apartment,465404.0,0,216199
5573,fl,1,82.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,38000.0,Triplex,229807.0,0,155723
5574,pa,1,39.0,0,Republican,European,German,Republican,86219.0,Residential,295404.0,1,251328
5575,ga,1,32.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,67000.0,Residential,235619.0,0,28153
5576,ut,1,72.0,0,Republican,European,Swedish,Republican,132290.0,Residential,420691.0,0,90274
5577,ca,1,61.0,1,Democratic,East and South Asian,Japanese,Democratic & Independent,166000.0,Residential,834894.0,1,388865
5578,mi,1,49.0,0,Democratic,European,English/Welsh,Democratic,32000.0,Residential,110043.0,0,322589
5579,pa,1,74.0,1,Democratic,European,Italian,Democratic,40000.0,Apartment,262500.0,0,135633
5580,ia,0,37.0,0,Non-Partisan,,,Democratic & Independent,54000.0,Residential,136729.0,0,331295
5581,nc,1,35.0,1,Non-Partisan,European,Scots,Independent,98552.0,Unknown,240342.0,0,23590
5582,nc,1,32.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,112000.0,Residential,217613.0,1,22970
5583,nh,1,58.0,1,Democratic,Other,Russian (omitting former Soviet States),Democratic,,Apartment,,0,114989
5584,ca,0,38.0,1,Non-Partisan,East and South Asian,Chinese,Independent,42000.0,Apartment,384999.0,0,205675
5585,az,1,38.0,1,Republican,European,German,Republican,12000.0,Residential,276309.0,0,383525
5586,oh,0,49.0,1,Non-Partisan,,,Republican & Independent,69000.0,Residential,274846.0,0,312813
5587,il,1,37.0,1,Non-Partisan,East and South Asian,Chinese,Republican & Independent,250000.0,Residential,447416.0,0,343311
5588,fl,0,50.0,1,Non-Partisan,European,German,Independent,90050.0,Residential,212500.0,0,291593
5589,nv,1,69.0,1,Republican,European,English/Welsh,Republican,215055.0,Unknown,625000.0,1,386735
5590,fl,1,37.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,76110.0,Unknown,234208.0,0,32617
5591,oh,0,64.0,0,Non-Partisan,European,French,Independent,26000.0,Apartment,87500.0,1,166720
5592,ar,0,39.0,1,Non-Partisan,European,English/Welsh,Independent,33000.0,Apartment,105123.0,0,187117
5593,tx,1,44.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,109694.0,Residential,232399.0,0,368479
5594,nm,0,23.0,1,Democratic,,,Democratic & Independent,136000.0,Residential,284878.0,0,385461
5595,il,1,42.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,95316.0,Residential,178918.0,0,345064
5596,ga,1,69.0,0,Republican,European,Scots,Republican,112000.0,Residential,274286.0,0,282571
5597,ga,1,30.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Republican,154000.0,Residential,277805.0,0,279755
5598,nj,1,62.0,0,Republican,,,Democratic & Republican,195203.0,Residential,456740.0,0,237746
5599,co,1,31.0,1,Democratic,European,English/Welsh,Democratic,128270.0,Apartment,464820.0,0,195861
5600,tx,1,51.0,0,Democratic,European,German,Democratic,17000.0,Apartment,203477.0,0,194241
5601,co,1,47.0,1,Non-Partisan,European,English/Welsh,Independent,86221.0,Apartment,482363.0,1,197251
5602,va,1,39.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,74000.0,Residential,146515.0,0,266487
5603,ga,0,56.0,1,Republican,European,English/Welsh,Democratic & Republican & Independent,67000.0,Residential,199071.0,0,282170
5604,mo,1,64.0,0,Republican,European,English/Welsh,Republican,74000.0,Residential,442865.0,1,352080
5605,ny,0,38.0,1,Democratic,East and South Asian,Chinese,Democratic,57666.0,Apartment,384090.0,1,127810
5606,al,1,27.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,110000.0,Residential,199724.0,0,41190
5607,tx,1,21.0,0,Republican,European,English/Welsh,Republican,100271.0,Residential,247770.0,0,77730
5608,nj,1,78.0,1,Democratic,European,Irish,Democratic,19000.0,Residential,343149.0,1,236031
5609,ca,1,34.0,1,Republican,European,Italian,Republican,119000.0,Residential,267152.0,0,402493
5610,fl,0,27.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,53332.0,Unknown,108570.0,0,36735
5611,va,1,48.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,136363.0,Unknown,448478.0,0,18377
5612,ca,1,56.0,0,Non-Partisan,European,Scots,Independent,295000.0,Residential,2637605.0,0,390580
5613,ca,1,75.0,1,Democratic,European,English/Welsh,Democratic,,Apartment,,0,207186
5614,fl,1,18.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,62936.0,Unknown,155832.0,0,37418
5615,ok,1,55.0,1,Republican,European,English/Welsh,Republican,34000.0,Residential,196070.0,0,360145
5616,tx,0,62.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,48000.0,Apartment,211149.0,0,192188
5617,nm,1,39.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,90000.0,Residential,277817.0,0,385760
5618,ca,1,24.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,49555.0,Apartment,254999.0,0,215179
5619,ok,1,71.0,0,Republican,European,English/Welsh,Republican,72629.0,Residential,262500.0,0,76321
5620,ga,0,32.0,0,Republican,European,Irish,Democratic & Republican & Independent,29000.0,Residential,62271.0,0,280828
5621,nc,1,33.0,1,Non-Partisan,European,Italian,Independent,136000.0,Residential,367530.0,0,269344
5622,mo,1,70.0,1,Republican,European,English/Welsh,Republican,81000.0,Residential,498021.0,1,348920
5623,pa,1,71.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,52000.0,Apartment,250937.0,0,136873
5624,ca,0,34.0,1,Non-Partisan,East and South Asian,Japanese,Democratic & Independent,151000.0,Condominium,337784.0,0,397846
5625,nm,0,33.0,1,Republican,Other,Filipino,Republican,141000.0,Residential,194809.0,0,93120
5626,il,0,69.0,0,Non-Partisan,Other,Arab,Independent,123500.0,Residential,424509.0,0,346139
5627,ca,1,54.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,20000.0,Residential,328706.0,0,394293
5628,ca,1,68.0,0,Democratic,Other,Arab,Democratic,85000.0,Residential,579089.0,0,402363
5629,nc,1,78.0,1,Republican,European,English/Welsh,Republican,24000.0,Residential,146443.0,1,274027
5630,fl,1,59.0,1,Democratic,European,English/Welsh,Democratic,234000.0,Residential,684412.0,0,290014
5631,va,1,26.0,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,117000.0,Residential,233190.0,0,266718
5632,pa,1,74.0,0,Republican,European,Irish,Republican,228000.0,Residential,226753.0,1,249479
5633,ga,1,63.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,72000.0,Residential,342774.0,0,282095
5634,ia,1,19.0,1,Non-Partisan,East and South Asian,Indian/Hindu,Independent,127736.0,Residential,322767.0,0,58858
5635,tx,1,38.0,0,Republican,,,Republican,60904.0,Unknown,185671.0,1,79223
5636,fl,1,71.0,1,Democratic,European,English/Welsh,Democratic,70000.0,Residential,293428.0,0,291480
5637,nh,0,79.0,0,Democratic,European,English/Welsh,Democratic,29000.0,Residential,80242.0,0,229138
5638,tx,1,30.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,65000.0,Residential,133150.0,0,362316
5639,ma,0,51.0,1,Democratic,,,Democratic,216606.0,Apartment,625000.0,0,113759
5640,il,1,37.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,53000.0,Residential,281844.0,0,345390
5641,fl,1,33.0,0,Republican,European,English/Welsh,Republican,106000.0,Residential,249850.0,0,285747
5642,mi,1,40.0,0,Republican,European,English/Welsh,Republican,109000.0,Residential,215585.0,0,325795
5643,wi,0,,1,Non-Partisan,European,English/Welsh,Independent,31428.0,Unknown,159350.0,0,61685
5644,va,1,73.0,1,Republican,European,English/Welsh,Republican,202000.0,Residential,797429.0,1,258380
5645,fl,1,36.0,0,Republican,European,English/Welsh,Republican,203000.0,Residential,286013.0,0,293952
5646,ga,0,19.0,1,Non-Partisan,,,Republican & Independent,250000.0,Residential,430949.0,0,282479
5647,ca,1,36.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,114000.0,Apartment,740601.0,0,215010
5648,ma,0,46.0,0,Democratic,European,English/Welsh,Democratic,46504.0,Apartment,287500.0,0,111450
5649,wi,1,58.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,234000.0,Residential,372855.0,1,334489
5650,il,1,19.0,0,Non-Partisan,East and South Asian,Indian/Hindu,Independent,80000.0,Apartment,310446.0,0,178429
5651,oh,1,62.0,1,Non-Partisan,European,English/Welsh,Independent,45000.0,Residential,150411.0,0,314679
5652,mi,1,47.0,1,Democratic,,,Democratic,33000.0,Residential,247143.0,0,325888
5653,sd,1,43.0,1,Republican,European,German,Republican,69999.0,Unknown,156120.0,0,63885
5654,mn,1,80.0,0,Republican,European,German,Republican,37000.0,Duplex,262500.0,0,338290
5655,tx,1,60.0,1,Republican,East and South Asian,Korean,Republican,73000.0,Residential,159073.0,0,371120
5656,md,0,,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,6000.0,Residential,149960.0,0,17120
5657,fl,0,51.0,0,Democratic,European,English/Welsh,Democratic & Independent,76556.0,Apartment,219443.0,0,155111
5658,wa,1,41.0,0,Democratic,European,English/Welsh,Democratic,17000.0,Residential,,0,222525
5659,tx,1,59.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,8000.0,Apartment,51753.0,0,189323
5660,tx,1,31.0,0,Democratic,European,English/Welsh,Democratic,85000.0,Residential,222329.0,0,82308
5661,mn,0,33.0,1,Democratic,European,French,Democratic,46000.0,Apartment,269354.0,0,176861
5662,ny,1,22.0,0,Non-Partisan,,,Republican & Independent,60000.0,Residential,90881.0,0,9213
5663,ny,1,61.0,0,Democratic,Other,Pakistani,Democratic,148872.0,Apartment,856020.0,0,121226
5664,fl,1,48.0,0,Republican,,,Republican,35000.0,Apartment,179874.0,0,156297
5665,tx,0,60.0,0,Republican,European,German,Republican,114000.0,Residential,165599.0,0,86487
5666,ga,0,38.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,84431.0,Apartment,278524.0,0,149810
5667,ca,0,28.0,0,Other,European,English/Welsh,Independent,194000.0,Residential,719411.0,0,103183
5668,tx,1,56.0,1,Republican,European,English/Welsh,Democratic & Republican,,Apartment,262500.0,1,193066
5669,mo,1,49.0,1,Non-Partisan,European,English/Welsh,Independent,88000.0,Residential,332772.0,0,351743
5670,oh,1,64.0,0,Republican,European,English/Welsh,Republican,68000.0,Residential,269516.0,1,311376
5671,ct,1,59.0,0,Non-Partisan,European,English/Welsh,Independent,69731.0,Residential,289548.0,1,4115
5672,ca,1,23.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,55908.0,Unknown,237499.0,0,99270
5673,ma,1,35.0,1,Non-Partisan,East and South Asian,Chinese,Independent,130000.0,Apartment,162500.0,0,112260
5674,ga,1,18.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,123000.0,Residential,406742.0,0,280391
5675,ia,1,27.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,78280.0,Apartment,160713.0,0,172722
5676,ca,1,70.0,0,Republican,European,German,Republican,73000.0,Residential,1029550.0,0,395231
5677,tx,0,26.0,1,Republican,European,English/Welsh,Republican,100000.0,Residential,207856.0,0,368676
5678,ny,1,34.0,1,Democratic,European,English/Welsh,Democratic,14000.0,Residential,62500.0,0,247460
5679,mi,1,31.0,1,Democratic,,,Democratic,18000.0,Apartment,97499.0,0,169984
5680,va,1,20.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,60000.0,Residential,91156.0,0,19906
5681,nc,1,25.0,1,Republican,European,English/Welsh,Republican,100000.0,Residential,249667.0,0,273080
5682,ct,0,32.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,206000.0,Residential,288828.0,0,3008
5683,nj,1,64.0,0,Democratic,European,German,Democratic,73000.0,Residential,303484.0,1,236026
5684,tn,1,41.0,0,Democratic,European,English/Welsh,Democratic,184000.0,Residential,1074437.0,0,301751
5685,ga,0,43.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,48642.0,Residential,144043.0,0,282164
5686,tx,1,49.0,1,Democratic,European,Irish,Democratic,123320.0,Unknown,295404.0,0,75472
5687,tx,1,53.0,0,Republican,European,Polish,Republican,46000.0,Residential,250549.0,0,364419
5688,la,1,67.0,0,Democratic,European,English/Welsh,Democratic & Republican,99000.0,Residential,191818.0,0,354100
5689,ny,1,28.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,39000.0,Triplex,31110.0,0,132778
5690,ca,1,56.0,1,Non-Partisan,,,Independent,187777.0,Apartment,1000000.0,0,213329
5691,ga,0,24.0,1,Non-Partisan,European,English/Welsh,Independent,54334.0,Unknown,107082.0,0,29161
5692,tx,1,44.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,64000.0,Apartment,130410.0,0,189336
5693,oh,1,73.0,0,Republican,European,Hungarian,Republican & Independent,89517.0,Residential,187500.0,0,312699
5694,tn,1,69.0,1,Non-Partisan,European,English/Welsh,Independent,70541.0,Residential,173369.0,0,302233
5695,fl,1,28.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,47000.0,Apartment,387916.0,0,154670
5696,ga,0,24.0,0,Non-Partisan,European,German,Democratic & Independent,14000.0,Residential,226794.0,0,30617
5697,wi,1,62.0,1,Democratic,European,English/Welsh,Democratic,114000.0,Duplex,265593.0,1,175084
5698,nc,1,71.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,57000.0,Residential,152964.0,0,25520
5699,in,1,31.0,0,Non-Partisan,European,German,Independent,68763.0,Residential,101204.0,0,51950
5700,mo,0,21.0,0,Republican,European,English/Welsh,Republican,250000.0,Residential,575863.0,0,349250
5701,oh,1,25.0,0,Democratic,European,English/Welsh,Democratic,88835.0,Residential,219713.0,0,51176
5702,tx,1,28.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,36000.0,Residential,101601.0,0,362549
5703,tx,0,27.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,69000.0,Residential,121769.0,0,82584
5704,il,1,28.0,0,Non-Partisan,,,Republican & Independent,222000.0,Residential,361880.0,0,65716
5705,sc,1,69.0,0,Non-Partisan,European,English/Welsh,Independent,121593.0,Residential,425000.0,1,275564
5706,fl,1,62.0,0,Democratic,European,German,Democratic,250000.0,Residential,1278828.0,0,293086
5707,ca,1,49.0,0,Republican,European,English/Welsh,Republican,23000.0,Mobil Home,139110.0,0,394849
5708,tn,1,71.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,105000.0,Duplex,129343.0,1,304346
5709,ma,1,71.0,1,Non-Partisan,European,Irish,Democratic & Independent,82600.0,Residential,237500.0,1,224087
5710,ok,1,65.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,62898.0,Residential,121950.0,0,360874
5711,fl,1,33.0,0,Republican,European,English/Welsh,Republican,92000.0,Residential,243434.0,0,296816
5712,nc,1,34.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,53000.0,Residential,110836.0,0,24379
5713,ut,1,27.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,76000.0,Apartment,468756.0,0,198298
5714,me,1,60.0,1,Non-Partisan,European,Hungarian,Independent,34000.0,Residential,137500.0,1,229766
5715,tx,0,35.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,9000.0,Triplex,35713.0,0,84464
5716,mn,1,56.0,1,Republican,European,Dutch (Netherlands),Republican,97000.0,Residential,249562.0,0,338467
5717,oh,0,26.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,54717.0,Unknown,100555.0,0,48816
5718,pa,0,52.0,0,Republican,European,English/Welsh,Democratic & Republican,69000.0,Residential,137500.0,0,15239
5719,nj,1,22.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,197000.0,Apartment,541841.0,0,118443
5720,ca,1,76.0,1,Non-Partisan,European,Scots,Independent,65000.0,Residential,524579.0,0,404265
5721,ks,1,26.0,0,Republican,European,Italian,Republican,92195.0,Apartment,245542.0,0,185362
5722,tx,1,30.0,1,Republican,European,Irish,Republican,198000.0,Residential,531723.0,0,369024
5723,wa,1,59.0,1,Democratic,European,English/Welsh,Democratic,8000.0,Apartment,,0,222573
5724,nc,1,74.0,0,Republican,European,Irish,Republican & Independent,87413.0,Residential,137500.0,1,274547
5725,nc,0,32.0,0,Non-Partisan,European,English/Welsh,Independent,115226.0,Apartment,291249.0,0,144924
5726,mi,1,60.0,0,Democratic,European,English/Welsh,Democratic,140000.0,Residential,316074.0,0,323982
5727,ny,1,44.0,1,Democratic,European,German,Democratic & Independent,200000.0,Residential,212500.0,0,245966
5728,nc,1,62.0,1,Democratic,European,English/Welsh,Democratic,130000.0,Residential,230143.0,0,22014
5729,ri,0,73.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,53000.0,Residential,364062.0,1,227760
5730,co,1,69.0,0,Non-Partisan,European,German,Democratic & Independent,96028.0,Residential,87500.0,0,378708
5731,ia,0,77.0,1,Democratic,European,English/Welsh,Democratic,22923.0,Apartment,65832.0,0,172594
5732,mt,1,73.0,1,Non-Partisan,European,English/Welsh,Independent,46000.0,Residential,137500.0,0,64436
5733,oh,1,22.0,1,Non-Partisan,European,Polish,Independent,139000.0,Residential,291349.0,0,317040
5734,ks,1,37.0,0,Non-Partisan,European,Swedish,Independent,95000.0,Residential,187500.0,0,353640
5735,pa,1,38.0,1,Republican,European,English/Welsh,Democratic & Republican,68310.0,Unknown,72352.0,0,14180
5736,de,1,75.0,0,Republican,European,German,Republican,94000.0,Residential,313014.0,0,257051
5737,ma,1,45.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,102690.0,Residential,419465.0,0,420
5738,az,1,35.0,1,Republican,European,English/Welsh,Republican,102000.0,Residential,279775.0,0,385011
5739,ca,1,41.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,197000.0,Residential,589288.0,0,396435
