,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
2392,tx,0,19.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,69776.0,Apartment,143779.0,0,193279
2393,ar,1,62.0,1,Democratic,European,Irish,Democratic,56000.0,Residential,190449.0,0,356898
2394,mt,0,27.0,0,Non-Partisan,European,English/Welsh,Independent,67000.0,Unknown,189999.0,0,64495
2395,mi,1,45.0,1,Republican,,,Republican,94000.0,Residential,216259.0,0,326925
2396,al,1,33.0,1,Republican,European,Scots,Republican,177000.0,Residential,213884.0,0,41175
2397,ny,1,55.0,0,Democratic,European,German,Democratic & Republican & Independent,49000.0,Residential,1920000.0,0,240477
2398,il,1,46.0,0,Republican,European,English/Welsh,Republican & Independent,136000.0,Residential,289159.0,0,348427
2399,ca,1,59.0,0,Republican,European,English/Welsh,Democratic & Republican,70561.0,Residential,267525.0,0,398591
2400,sd,1,62.0,0,Republican,European,French,Republican,235000.0,Residential,620179.0,1,339680
2401,ny,1,28.0,1,Non-Partisan,East and South Asian,Chinese,Independent,93000.0,Residential,621391.0,0,241343
2402,ny,1,29.0,0,Republican,European,Italian,Republican,242000.0,Residential,1660544.0,0,239060
2403,co,1,66.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,250000.0,Residential,1182717.0,0,377065
2404,id,1,39.0,0,Non-Partisan,European,English/Welsh,Independent,87880.0,Unknown,270415.0,0,89835
2405,va,0,33.0,1,Democratic,European,Irish,Democratic,153509.0,Apartment,826999.0,0,140399
2406,ks,1,26.0,0,Democratic,European,Irish,Democratic,100000.0,Residential,187500.0,0,72400
2407,wv,1,56.0,1,Republican,European,Irish,Republican,82152.0,Residential,162500.0,1,267944
2408,tx,0,26.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,45000.0,Residential,171744.0,0,368083
2409,nc,1,75.0,0,Democratic,European,English/Welsh,Democratic,25000.0,Apartment,188070.0,0,144721
2410,fl,1,66.0,1,Registered Independent,European,German,Independent,22000.0,Triplex,116396.0,0,155195
2411,az,1,57.0,1,Democratic,,,Democratic & Independent,70000.0,Residential,243427.0,0,384945
2412,wa,0,52.0,0,Republican,European,English/Welsh,Republican,99000.0,Residential,405529.0,0,109993
2413,pa,1,76.0,0,Democratic,European,Italian,Democratic,43000.0,Residential,170150.0,0,248113
2414,wi,1,,1,Republican,European,Norwegian,Republican,54422.0,Residential,169082.0,0,332929
2415,ny,1,55.0,0,Republican,European,German,Republican,144000.0,Residential,479630.0,0,242296
2416,fl,1,70.0,1,Republican,European,Scots,Republican,74000.0,Residential,333029.0,0,287413
2417,wi,0,,1,Non-Partisan,European,Irish,Independent,85120.0,Apartment,292173.0,0,174785
2418,fl,1,41.0,1,Republican,European,German,Republican,,Unknown,,0,37810
2419,ca,0,32.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,42856.0,Apartment,408878.0,0,203712
2420,va,1,49.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,142000.0,Residential,460049.0,0,266483
2421,fl,1,35.0,1,Republican,European,English/Welsh,Republican,21000.0,Residential,53979.0,0,287653
2422,il,0,36.0,0,Other,Likely African-American,Likely Af-Am (Modeled),Independent,37832.0,Apartment,164042.0,0,180891
2423,fl,1,24.0,0,Democratic,,,Democratic & Republican & Independent,202000.0,Residential,288959.0,0,292177
2424,ca,1,34.0,1,American Independent,,,Democratic & Independent,250000.0,Residential,4490690.0,0,96724
2425,tn,1,58.0,1,Republican,,,Republican,65000.0,Residential,219116.0,0,301729
2426,mi,1,53.0,0,Democratic,European,English/Welsh,Democratic,103000.0,Residential,228396.0,1,326867
2427,ok,1,70.0,0,Democratic,European,Scots,Democratic,40000.0,Residential,,0,76354
2428,il,1,25.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,250000.0,Apartment,474411.0,0,179696
2429,mi,1,51.0,0,Republican,European,Italian,Republican,94000.0,Residential,559346.0,0,322687
2430,md,1,54.0,1,Democratic,European,English/Welsh,Democratic,173000.0,Residential,549065.0,0,259318
2431,ca,1,80.0,0,Non-Partisan,East and South Asian,Korean,Democratic & Republican & Independent,169000.0,Apartment,906088.0,0,214045
2432,il,1,20.0,1,Non-Partisan,European,Italian,Republican & Independent,46000.0,Residential,191030.0,0,341063
2433,oh,1,38.0,1,Democratic,,,Democratic,18000.0,Duplex,42773.0,0,49935
2434,ia,1,34.0,1,Republican,European,Irish,Republican,61000.0,Residential,228897.0,1,331293
2435,ny,1,44.0,1,Non-Partisan,European,German,Independent,18000.0,Apartment,784687.0,0,126647
2436,wi,0,,1,Republican,European,English/Welsh,Republican,92000.0,Residential,168386.0,0,60910
2437,pa,1,59.0,1,Democratic,European,English/Welsh,Democratic,24000.0,Residential,229958.0,1,256975
2438,pa,1,41.0,0,Non-Partisan,European,German,Democratic & Independent,66000.0,Residential,284720.0,0,256578
2439,il,1,18.0,1,Democratic,European,Irish,Democratic,174642.0,Apartment,1250056.0,0,178880
2440,il,0,52.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,56797.0,Residential,105529.0,1,347498
2441,in,0,26.0,0,Non-Partisan,European,Irish,Republican & Independent,83555.0,Residential,137500.0,0,317934
2442,mo,0,24.0,0,Democratic,European,English/Welsh,Democratic,57000.0,Residential,277499.0,0,70341
2443,il,1,52.0,1,Democratic,European,French,Democratic,30118.0,Apartment,252856.0,0,178940
2444,ga,1,29.0,0,Democratic,,,Democratic,162161.0,Apartment,359409.0,0,147483
2445,az,1,71.0,0,Republican,European,Irish,Republican,17000.0,Apartment,26249.0,0,200885
2446,tx,0,50.0,1,Democratic,European,Irish,Democratic,227000.0,Residential,55853.0,0,78863
2447,la,1,44.0,0,Republican,European,Dutch (Netherlands),Republican,223000.0,Residential,369633.0,0,356117
2448,mi,1,30.0,0,Republican,European,German,Republican,98000.0,Residential,238969.0,1,325795
2449,wi,0,,0,Non-Partisan,European,Irish,Independent,80478.0,Apartment,211643.0,0,175976
2450,fl,1,61.0,1,Republican,European,Irish,Republican,250000.0,Residential,509566.0,0,292392
2451,il,0,19.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,59499.0,Apartment,169082.0,0,182206
2452,la,0,20.0,0,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,100000.0,Residential,161411.0,0,73107
2453,nc,1,64.0,0,Republican,European,English/Welsh,Republican & Independent,63000.0,Residential,208933.0,1,272193
2454,nc,1,34.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,77295.0,Apartment,187499.0,0,144783
2455,co,1,54.0,0,Non-Partisan,European,German,Independent,190000.0,Residential,605731.0,0,375787
2456,tx,0,38.0,0,Non-Partisan,,,Independent,68181.0,Unknown,114537.0,0,82376
2457,mi,1,69.0,0,Non-Partisan,European,French,Independent,63000.0,Residential,166548.0,0,327229
2458,ga,1,24.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,109861.0,Apartment,377853.0,0,147989
2459,ia,1,32.0,0,Non-Partisan,European,English/Welsh,Independent,77603.0,Apartment,119254.0,0,172245
2460,ca,1,51.0,1,Democratic,European,English/Welsh,Democratic,117000.0,Residential,426811.0,0,392863
2461,fl,1,31.0,0,Non-Partisan,European,Italian,Democratic & Independent,210000.0,Residential,357348.0,0,288092
2462,ca,1,33.0,1,Democratic,East and South Asian,Chinese,Democratic & Independent,179000.0,Residential,1532825.0,0,402332
2463,wi,1,,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,63000.0,Residential,270483.0,0,332833
2464,sc,0,54.0,0,Republican,,,Democratic & Republican,102000.0,Residential,192502.0,0,276473
2465,mi,1,49.0,1,Democratic,European,Irish,Democratic,42940.0,Unknown,146873.0,0,54239
2466,co,1,24.0,0,Non-Partisan,East and South Asian,Vietnamese,Independent,54199.0,Apartment,180999.0,0,197285
2467,ct,0,45.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,,Apartment,,0,116134
2468,la,1,18.0,0,Republican,European,Scots,Republican,125000.0,Residential,116343.0,0,73114
2469,az,1,74.0,1,Republican,,,Republican,74000.0,Apartment,431088.0,0,200229
2470,ms,0,,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,18626.0,Apartment,,0,161915
2471,ca,1,23.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,67781.0,Unknown,197550.0,0,106553
2472,ct,1,70.0,1,Republican,European,Italian,Republican,71630.0,Residential,425000.0,0,3953
2473,ok,0,42.0,0,Republican,European,English/Welsh,Republican,68000.0,Residential,297034.0,0,359748
2474,tx,0,57.0,0,Republican,European,English/Welsh,Republican,66000.0,Residential,130860.0,0,82183
2475,ca,1,51.0,0,Non-Partisan,East and South Asian,Vietnamese,Democratic & Independent,236000.0,Residential,1137529.0,0,399629
2476,ms,1,41.0,0,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,62044.0,Residential,120189.0,0,305027
2477,ma,1,35.0,0,Non-Partisan,European,Italian,Independent,209607.0,Apartment,730207.0,0,113490
2478,tx,0,31.0,1,Democratic,,,Democratic,173000.0,Residential,290628.0,0,85848
2479,md,1,23.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,49478.0,Apartment,247499.0,0,138385
2480,fl,1,58.0,0,Democratic,European,Dutch (Netherlands),Democratic & Republican & Independent,201000.0,Residential,287827.0,0,292312
2481,nj,0,90.0,0,Republican,European,Irish,Democratic & Republican,71423.0,Apartment,87500.0,0,120777
2482,ny,1,35.0,0,Non-Partisan,European,German,Democratic & Independent,112000.0,Residential,255080.0,0,246833
2483,ca,1,43.0,1,Democratic,,,Democratic,248000.0,Residential,2074453.0,0,105914
2484,wi,1,44.0,0,Non-Partisan,European,Italian,Independent,54544.0,Unknown,130229.0,0,60826
2485,ar,1,71.0,0,Democratic,European,English/Welsh,Democratic & Republican,58000.0,Residential,161484.0,1,358194
2486,pa,1,70.0,0,Republican,European,English/Welsh,Republican,75947.0,Unknown,153412.0,0,12120
2487,tx,1,50.0,0,Republican,European,Irish,Republican,90000.0,Residential,199244.0,0,363735
2488,pa,1,31.0,1,Republican,,,Republican,80160.0,Apartment,187499.0,0,135193
2489,mt,1,77.0,0,Republican,European,Irish,Republican,97000.0,Residential,425000.0,1,64765
2490,hi,1,,0,Non-Partisan,Other,Armenian,Independent,71160.0,Apartment,532142.0,0,217768
2491,md,0,31.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,71195.0,Residential,296363.0,0,17047
2492,md,1,76.0,0,Democratic,European,Irish,Democratic,97000.0,Residential,470544.0,1,261580
2493,or,1,65.0,0,Democratic,European,English/Welsh,Democratic,221000.0,Residential,796841.0,1,407539
2494,mi,0,39.0,1,Non-Partisan,European,Irish,Independent,97000.0,Residential,121650.0,0,326606
2495,oh,1,26.0,1,Non-Partisan,European,English/Welsh,Independent,,Unknown,,0,48048
2496,fl,1,65.0,1,Democratic,European,English/Welsh,Democratic,118000.0,Residential,421998.0,0,296327
2497,de,1,70.0,0,Democratic,European,English/Welsh,Democratic & Republican,73000.0,Residential,298659.0,1,257103
2498,co,1,44.0,0,Democratic,European,English/Welsh,Democratic & Independent,122000.0,Residential,687353.0,0,376573
2499,il,1,42.0,1,Non-Partisan,European,English/Welsh,Independent,71000.0,Residential,153400.0,0,347960
2500,ca,1,21.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,33392.0,Unknown,193749.0,0,101910
2501,ca,1,34.0,1,Democratic,East and South Asian,Chinese,Democratic,64000.0,Apartment,624916.0,0,205661
2502,tx,0,50.0,1,Republican,European,English/Welsh,Republican,55293.0,Residential,212779.0,0,78746
2503,fl,1,34.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,46133.0,Apartment,120689.0,0,156157
2504,oh,1,56.0,1,Democratic,European,English/Welsh,Democratic,22000.0,Apartment,160475.0,0,165648
2505,wi,0,,0,Democratic,European,English/Welsh,Democratic,20832.0,Apartment,171249.0,0,174087
2506,wi,0,,0,Non-Partisan,European,Dutch (Netherlands),Independent,,Apartment,,0,174765
2507,in,1,21.0,1,Democratic,,,Democratic & Independent,92000.0,Residential,211149.0,0,320629
2508,or,1,39.0,0,Registered Independent,European,Dutch (Netherlands),Independent,184000.0,Apartment,,0,218390
2509,fl,0,25.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,21808.0,Apartment,92856.0,0,156430
2510,tx,0,27.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,50000.0,Residential,131077.0,0,375446
2511,fl,1,45.0,0,Republican,European,English/Welsh,Republican,120000.0,Residential,357530.0,0,294816
2512,sc,1,61.0,1,Republican,European,Scots,Republican,115000.0,Residential,297833.0,0,277144
2513,il,1,65.0,1,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,53000.0,Apartment,260226.0,0,178290
2514,mn,0,66.0,1,Non-Partisan,European,English/Welsh,Independent,100000.0,Residential,82747.0,0,338304
2515,ky,0,68.0,1,Democratic,European,English/Welsh,Democratic & Republican,108000.0,Residential,351492.0,0,46607
2516,il,0,43.0,1,Democratic,European,Scots,Democratic,7000.0,Apartment,216249.0,0,179456
2517,ca,1,39.0,0,Republican,East and South Asian,Vietnamese,Republican,250000.0,Residential,937613.0,0,103011
2518,tx,1,22.0,1,Republican,European,English/Welsh,Republican,90000.0,Triplex,447082.0,0,188005
2519,va,1,60.0,0,Republican,European,English/Welsh,Democratic & Republican,192000.0,Residential,599739.0,1,257522
2520,tx,0,37.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,87033.0,Apartment,120348.0,0,194263
2521,fl,0,65.0,0,Democratic,European,Dutch (Netherlands),Democratic,51249.0,Apartment,71562.0,0,152227
2522,ca,1,68.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,28000.0,Duplex,760111.0,0,203497
2523,va,1,44.0,1,Democratic,European,Irish,Democratic,250000.0,Residential,794059.0,0,258025
2524,pa,1,49.0,1,Republican,European,English/Welsh,Republican,133000.0,Residential,200229.0,0,248912
2525,ok,0,26.0,0,Republican,European,English/Welsh,Republican,63000.0,Residential,85703.0,0,76647
2526,va,1,39.0,0,Republican,Likely African-American,Likely Af-Am (Modeled),Democratic & Republican,250000.0,Residential,470429.0,1,264880
2527,tx,0,32.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,64000.0,Residential,255439.0,0,365600
2528,ca,1,51.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,377646.0,0,397352
2529,tx,1,76.0,0,Republican,European,English/Welsh,Republican,204000.0,Residential,521882.0,1,361305
2530,wi,1,,0,Non-Partisan,European,German,Independent,116841.0,Unknown,292121.0,0,59964
2531,ks,1,40.0,0,Republican,European,English/Welsh,Republican & Independent,38000.0,Residential,,0,72050
2532,ny,1,39.0,0,Republican,European,English/Welsh,Republican,67000.0,Residential,350252.0,0,246482
2533,ny,1,23.0,1,Democratic,European,German,Democratic,221000.0,Residential,593452.0,0,242666
2534,al,1,55.0,0,Republican,European,English/Welsh,Republican,74000.0,Residential,204708.0,0,298852
2535,or,0,24.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,86280.0,Apartment,259374.0,0,218895
2536,ok,1,57.0,1,Democratic,European,Irish,Democratic,,Unknown,,0,76646
2537,va,1,84.0,0,Democratic,European,Italian,Democratic,61000.0,Residential,368152.0,0,266229
2538,oh,1,21.0,0,Non-Partisan,European,Polish,Democratic & Independent,70000.0,Residential,320601.0,0,316126
2539,co,0,18.0,1,Non-Partisan,European,Irish,Independent,28999.0,Apartment,67654.0,0,196922
2540,oh,0,97.0,1,Democratic,Other,Croatian,Democratic,66349.0,Residential,187500.0,0,315070
2541,ca,0,37.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,250000.0,Residential,1055411.0,0,392310
2542,wa,0,21.0,1,Democratic,European,German,Democratic,17000.0,Apartment,220437.0,0,222562
2543,va,1,60.0,0,Republican,European,English/Welsh,Republican,63000.0,Residential,131759.0,0,266695
2544,mi,1,95.0,0,Non-Partisan,Other,Persian,Independent,62894.0,Residential,112500.0,1,327371
2545,ia,0,69.0,0,Non-Partisan,European,Irish,Independent,8000.0,Apartment,94999.0,0,172780
2546,il,1,61.0,1,Republican,European,Scots,Republican,63000.0,Apartment,226643.0,0,178417
2547,mi,1,34.0,1,Democratic,European,Dutch (Netherlands),Democratic,64000.0,Residential,131685.0,0,328275
2548,ga,1,46.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,187000.0,Residential,559120.0,0,281075
2549,oh,0,59.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,7000.0,Residential,48518.0,1,165898
2550,nc,1,31.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,112000.0,Residential,267287.0,0,273535
2551,il,1,47.0,1,Non-Partisan,European,Polish,Independent,149000.0,Residential,446655.0,0,65470
2552,fl,1,66.0,0,Republican,European,Swedish,Republican,102000.0,Residential,229427.0,1,284980
2553,ny,1,77.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,6000.0,Apartment,425000.0,0,127474
2554,nj,1,55.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,250000.0,Residential,1041545.0,0,234439
2555,pa,1,32.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,82000.0,Residential,104149.0,0,255189
2556,il,1,41.0,1,Democratic,,,Democratic,32000.0,Residential,,0,67887
2557,il,1,80.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,36785.0,Apartment,258888.0,0,178959
2558,nc,0,72.0,1,Republican,East and South Asian,Vietnamese,Democratic & Republican,68793.0,Residential,162500.0,1,271996
2559,oh,1,39.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,31812.0,Unknown,62500.0,1,316319
2560,az,0,43.0,0,Democratic,East and South Asian,Korean,Democratic,48666.0,Apartment,133888.0,0,199362
2561,nc,1,37.0,0,Non-Partisan,European,German,Independent,98000.0,Residential,166383.0,1,271293
2562,fl,0,48.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,52121.0,Unknown,173138.0,0,38012
2563,in,1,22.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Republican & Independent,48858.0,Apartment,103823.0,0,167470
2564,ia,1,57.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,13000.0,Apartment,124103.0,0,172305
2565,mn,1,68.0,1,Republican,European,English/Welsh,Republican,82000.0,Residential,551643.0,1,338020
2566,ca,1,69.0,1,Republican,European,English/Welsh,Republican,62265.0,Apartment,153089.0,0,210353
2567,ga,1,25.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,86000.0,Residential,310044.0,0,281970
2568,oh,1,60.0,1,Democratic,European,English/Welsh,Democratic,24000.0,Residential,157556.0,1,314141
2569,ny,1,61.0,1,Non-Partisan,European,Irish,Republican & Independent,131000.0,Residential,123999.0,1,247498
