"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"1509","tx","1",39,"0","Democratic","Hispanic and Portuguese","Democratic",81000,"Apartment",79499,"0"
"1510","il","1",57,"1","Democratic","","Democratic",31000,"Residential",111363,"0"
"1511","fl","1",23,"1","Republican","Hispanic and Portuguese","Republican",92904,"Apartment",471311,"0"
"1512","ca","1",63,"1","Democratic","","Democratic & Independent",250000,"Residential",1395999,"0"
"1513","or","0",20,"1","Non-Partisan","","Independent",143000,"Residential",443092,"0"
"1514","ca","1",31,"1","Democratic","European","Democratic",56000,"Residential",397651,"0"
"1515","az","1",90,"0","Republican","European","Republican",62499,"Residential",198025,"0"
"1516","nc","0",24,"0","Democratic","European","Democratic & Republican & Independent",61697,"Unknown",125364,"0"
"1517","tx","0",40,"0","Republican","East and South Asian","Republican",204000,"Residential",477585,"0"
"1518","al","0",41,"0","Democratic","Likely African-American","Democratic",NA,"Unknown",NA,"0"
"1519","nc","1",26,"0","Non-Partisan","European","Republican & Independent",52380,"Residential",545700,"1"
"1520","ny","1",68,"1","Non-Partisan","European","Independent",120191,"Residential",770234,"1"
"1521","ut","1",33,"0","Non-Partisan","European","Republican & Independent",142000,"Residential",470143,"0"
"1522","nc","0",30,"0","Democratic","European","Democratic",NA,"Unknown",NA,"0"
"1523","tx","1",21,"1","Democratic","European","Democratic",123000,"Residential",477867,"1"
"1524","wa","0",28,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"1525","ks","1",64,"1","Republican","European","Republican",6000,"Residential",128332,"1"
"1526","nc","0",32,"1","Republican","European","Republican",18000,"Residential",166070,"0"
"1527","wa","1",89,"0","Republican","European","Republican",96295,"Residential",325000,"1"
"1528","il","1",46,"1","Democratic","European","Democratic & Independent",81041,"Residential",224034,"0"
"1529","nj","1",33,"0","Non-Partisan","East and South Asian","Independent",163000,"Apartment",337431,"0"
"1530","az","1",57,"0","Non-Partisan","","Democratic & Independent",NA,"Apartment",NA,"0"
"1531","ma","1",19,"0","Democratic","Hispanic and Portuguese","Democratic",58000,"Apartment",NA,"0"
"1532","oh","1",78,"0","Democratic","European","Democratic",6000,"Residential",168393,"1"
"1533","fl","0",46,"0","Non-Partisan","Hispanic and Portuguese","Independent",41000,"Apartment",228294,"0"
"1534","al","1",55,"1","Democratic","Likely African-American","Democratic",22000,"Duplex",134261,"0"
"1535","mi","0",21,"1","Democratic","European","Democratic",NA,"Unknown",NA,"0"
"1536","ny","1",89,"1","Democratic","European","Democratic",154000,"Condominium",162500,"1"
"1537","wi","0",44,"0","Non-Partisan","European","Independent",140000,"Apartment",223956,"0"
"1538","pa","0",59,"1","Democratic","","Democratic",72968,"Residential",137500,"0"
"1539","fl","1",61,"0","Republican","Hispanic and Portuguese","Republican",14000,"Duplex",96730,"0"
"1540","ca","1",52,"0","Republican","","Republican",226000,"Residential",1022783,"0"
"1541","oh","1",40,"0","Democratic","European","Democratic",56000,"Residential",117688,"1"
"1542","wy","1",36,"0","Democratic","Hispanic and Portuguese","Democratic",250000,"Unknown",332350,"0"
"1543","ca","0",34,"1","Other","Hispanic and Portuguese","Independent",85557,"Residential",201723,"0"
"1544","ny","1",65,"1","Non-Partisan","","Republican & Independent",154197,"Residential",397216,"0"
"1545","tx","1",50,"1","Democratic","European","Democratic",NA,"Apartment",NA,"1"
"1546","ma","1",92,"0","Republican","European","Republican",74017,"Residential",346225,"1"
"1547","il","1",55,"1","Non-Partisan","European","Independent",117000,"Apartment",93870,"0"
"1548","ks","1",53,"0","Republican","European","Republican",75000,"Residential",123624,"0"
"1549","tx","0",26,"0","Republican","European","Republican",102360,"Unknown",138420,"0"
"1550","ny","1",60,"1","Democratic","East and South Asian","Democratic & Independent",148000,"Residential",469766,"0"
"1551","tx","1",35,"0","Republican","European","Republican",111000,"Residential",237661,"1"
"1552","ga","1",20,"0","Democratic","European","Democratic",66000,"Apartment",156249,"0"
"1553","nj","1",66,"1","Democratic","European","Democratic",197000,"Residential",166158,"1"
"1554","ny","0",46,"1","Democratic","Hispanic and Portuguese","Democratic",123000,"Apartment",373097,"0"
"1555","wi","0",NA,"1","Republican","East and South Asian","Republican",112685,"Apartment",516558,"0"
"1556","ri","1",26,"1","Democratic","European","Democratic & Independent",117802,"Residential",223209,"0"
"1557","az","1",49,"1","Democratic","","Democratic & Independent",71922,"Residential",229229,"0"
"1558","pa","1",69,"1","Republican","European","Republican",111000,"Residential",137500,"0"
"1559","or","1",23,"1","Non-Partisan","European","Independent",218000,"Apartment",915229,"0"
"1560","ny","1",56,"0","Republican","European","Republican",108000,"Residential",374094,"0"
"1561","mo","0",56,"0","Democratic","European","Democratic & Republican",198000,"Residential",393242,"1"
"1562","ms","0",NA,"1","Non-Partisan","Likely African-American","Independent",13000,"Apartment",55832,"0"
"1563","fl","1",73,"1","Republican","European","Republican",154000,"Residential",207000,"1"
"1564","tn","1",81,"1","Republican","European","Democratic & Republican & Independent",144000,"Residential",162500,"0"
"1565","tx","1",52,"1","Democratic","Likely African-American","Democratic",69000,"Residential",169108,"0"
"1566","mo","0",21,"1","Non-Partisan","European","Independent",88513,"Residential",228448,"0"
"1567","oh","1",21,"1","Republican","European","Democratic & Republican & Independent",224000,"Residential",276428,"0"
"1568","id","1",35,"0","Non-Partisan","European","Independent",100204,"Residential",119643,"0"
"1569","ca","1",57,"1","Democratic","East and South Asian","Democratic",131000,"Residential",474681,"0"
"1570","co","1",69,"0","Non-Partisan","European","Independent",49000,"Mobil Home",188153,"0"
"1571","ct","1",68,"0","Republican","European","Republican & Independent",198000,"Residential",375000,"0"
"1572","hi","0",NA,"1","Non-Partisan","","Independent",17499,"Apartment",214655,"0"
"1573","ca","1",40,"1","Non-Partisan","Hispanic and Portuguese","Independent",72000,"Apartment",566666,"0"
"1574","md","1",27,"0","Democratic","Likely African-American","Democratic",169000,"Residential",264936,"1"
"1575","oh","1",33,"0","Republican","European","Republican",208000,"Residential",625880,"0"
"1576","ny","0",44,"1","Democratic","Likely African-American","Democratic",64037,"Apartment",166070,"1"
"1577","ca","0",21,"0","Non-Partisan","Other","Independent",66644,"Unknown",229347,"0"
"1578","tx","1",35,"0","Democratic","Hispanic and Portuguese","Democratic",26000,"Residential",116666,"0"
"1579","fl","1",45,"0","Registered Independent","European","Independent",58967,"Condominium",112986,"0"
"1580","ca","1",75,"1","Democratic","","Democratic",61922,"Residential",212500,"1"
"1581","co","1",68,"1","Democratic","European","Democratic",66799,"Apartment",190661,"0"
"1582","md","1",33,"0","Democratic","European","Democratic",120000,"Residential",263313,"0"
"1583","id","1",62,"1","Republican","European","Republican",72328,"Mobil Home",138941,"0"
"1584","fl","1",43,"0","Democratic","European","Democratic",199000,"Residential",224750,"0"
"1585","il","1",54,"0","Democratic","European","Democratic",74000,"Residential",81735,"0"
"1586","pa","1",63,"1","Republican","European","Republican",46000,"Residential",137500,"1"
"1587","az","1",34,"0","Republican","Hispanic and Portuguese","Democratic & Republican",59000,"Condominium",200254,"0"
"1588","wi","1",81,"0","Democratic","Hispanic and Portuguese","Democratic",42777,"Residential",436841,"1"
"1589","ca","1",66,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",141000,"Residential",1666455,"0"
"1590","ca","1",63,"1","Republican","European","Republican",48577,"Apartment",541624,"0"
"1591","fl","1",69,"0","Republican","European","Republican",57000,"Residential",216105,"0"
"1592","sd","1",87,"1","Republican","European","Republican",67761,"Residential",297296,"1"
"1593","fl","1",61,"1","Republican","European","Republican",82000,"Residential",311110,"0"
"1594","nc","1",53,"1","Democratic","Likely African-American","Democratic",112974,"Residential",152638,"0"
"1595","wi","1",72,"0","Democratic","European","Democratic",67499,"Residential",262500,"1"
"1596","mn","0",24,"1","Democratic","European","Democratic",68703,"Apartment",260660,"0"
"1597","ca","0",47,"0","Non-Partisan","European","Independent",48000,"Apartment",245121,"0"
"1598","ca","1",56,"0","Non-Partisan","","Democratic & Independent",124000,"Residential",490617,"1"
"1599","nh","1",76,"0","Republican","European","Republican",77000,"Apartment",241591,"0"
"1600","pa","0",37,"1","Democratic","Hispanic and Portuguese","Democratic",44000,"Residential",110745,"0"
"1601","mi","1",29,"0","Democratic","European","Democratic",125925,"Residential",263810,"0"
"1602","oh","1",59,"1","Democratic","Likely African-American","Democratic",33711,"Residential",99499,"0"
"1603","fl","1",67,"1","Democratic","European","Democratic",33249,"Apartment",169047,"1"
"1604","ca","1",59,"1","Democratic","Hispanic and Portuguese","Democratic",113000,"Apartment",450269,"0"
"1605","nc","1",20,"0","Non-Partisan","European","Republican & Independent",74000,"Residential",448105,"0"
"1606","ca","1",27,"0","Non-Partisan","European","Democratic & Independent",250000,"Residential",584900,"0"
"1607","wa","1",25,"0","Democratic","European","Democratic",115000,"Residential",678499,"0"
"1608","ks","1",43,"1","Democratic","","Democratic",58000,"Residential",62500,"0"
"1609","il","0",68,"1","Non-Partisan","Likely African-American","Independent",NA,"Duplex",NA,"0"
"1610","mn","1",27,"0","Republican","European","Republican",88000,"Apartment",179335,"0"
"1611","nj","1",24,"0","Non-Partisan","Other","Republican & Independent",165000,"Residential",441209,"0"
"1612","de","1",89,"1","Republican","European","Democratic & Republican",39000,"Residential",328632,"1"
"1613","ca","1",23,"1","Democratic","Hispanic and Portuguese","Democratic & Republican & Independent",108507,"Apartment",759711,"0"
"1614","ky","1",71,"0","Republican","European","Republican",78000,"Residential",112500,"0"
"1615","ak","1",29,"0","Libertarian","European","Republican & Independent",78000,"Residential",292437,"0"
"1616","mn","1",54,"1","Republican","European","Republican",88000,"Residential",440008,"1"
"1617","ca","1",67,"1","Republican","European","Republican & Independent",250000,"Residential",1000000,"0"
"1618","wi","1",29,"0","Non-Partisan","European","Independent",182499,"Unknown",248510,"0"
"1619","pa","0",61,"1","Democratic","","Democratic & Independent",129653,"Apartment",262155,"1"
"1620","md","1",NA,"1","Democratic","European","Democratic",250000,"Apartment",1380537,"0"
"1621","ia","1",70,"0","Democratic","European","Democratic",52618,"Unknown",82499,"0"
"1622","hi","1",58,"0","Democratic","","Democratic",94757,"Triplex",1208164,"0"
"1623","tx","1",66,"0","Democratic","European","Democratic",6000,"Residential",203828,"0"
"1624","ny","1",50,"0","Democratic","East and South Asian","Democratic",96000,"Apartment",531260,"1"
"1625","al","1",37,"1","Democratic","Likely African-American","Democratic",15000,"Unknown",95965,"0"
"1626","tx","1",18,"1","Non-Partisan","Hispanic and Portuguese","Independent",185000,"Residential",285559,"0"
"1627","ma","0",48,"1","Democratic","East and South Asian","Democratic",250000,"Condominium",3273164,"0"
"1628","tx","1",93,"1","Republican","European","Republican",NA,"Apartment",NA,"0"
"1629","co","1",24,"0","Non-Partisan","European","Independent",92000,"Apartment",121780,"0"
"1630","il","1",30,"0","Non-Partisan","European","Independent",137221,"Residential",359999,"0"
"1631","wv","1",77,"0","Republican","European","Republican",60000,"Residential",289285,"1"
"1632","la","0",67,"0","Democratic","Hispanic and Portuguese","Democratic",57000,"Residential",122801,"0"
"1633","al","1",19,"0","Democratic","Likely African-American","Democratic",46841,"Unknown",92574,"0"
"1634","nc","1",42,"0","Democratic","Likely African-American","Democratic",72749,"Apartment",95340,"0"
"1635","tx","1",60,"1","Democratic","Hispanic and Portuguese","Democratic",142000,"Residential",278502,"0"
"1636","mn","1",48,"1","Democratic","European","Democratic",89000,"Apartment",187500,"0"
"1637","ut","1",48,"1","Democratic","European","Independent",163798,"Residential",759510,"0"
"1638","nv","1",39,"0","Republican","European","Republican",58000,"Apartment",314843,"1"
"1639","mi","1",19,"1","Non-Partisan","European","Independent",40000,"Residential",172707,"0"
"1640","ar","1",38,"1","Republican","European","Republican & Independent",160404,"Residential",191320,"0"
"1641","mo","1",54,"1","Republican","European","Republican",192000,"Residential",226780,"1"
"1642","in","1",76,"0","Non-Partisan","European","Independent",98422,"Residential",233017,"0"
"1643","tn","0",57,"1","Non-Partisan","European","Independent",73000,"Unknown",212147,"0"
"1644","tx","1",82,"1","Republican","European","Republican",54443,"Apartment",187500,"0"
"1645","or","0",24,"0","Democratic","European","Democratic & Republican",57856,"Unknown",260713,"0"
"1646","nj","1",58,"0","Non-Partisan","European","Independent",84000,"Residential",265941,"0"
"1647","tn","1",27,"0","Non-Partisan","European","Independent",116000,"Residential",482352,"0"
"1648","in","1",36,"0","Republican","European","Republican",60000,"Apartment",155674,"0"
"1649","nd","0",NA,"0","Non-Partisan","European","Independent",NA,"Unknown",NA,"0"
"1650","mi","0",60,"1","Democratic","European","Democratic",57000,"Apartment",107575,"0"
"1651","nc","0",21,"1","Non-Partisan","Likely African-American","Independent",14000,"Residential",125480,"0"
"1652","wa","0",56,"1","Republican","European","Republican",98869,"Residential",75883,"0"
"1653","ma","1",29,"0","Non-Partisan","European","Independent",123749,"Residential",217856,"0"
"1654","ia","1",32,"0","Republican","European","Republican",132000,"Residential",189022,"0"
"1655","id","1",38,"0","Non-Partisan","","Independent",NA,"Apartment",NA,"0"
"1656","ga","1",61,"0","Republican","European","Republican",106741,"Residential",435578,"0"
"1657","pa","1",76,"1","Republican","Hispanic and Portuguese","Republican",34713,"Apartment",286479,"0"
