"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"4316","ut","1",32,"0","Republican","European","Republican & Independent",79000,"Unknown",238251,"0"
"4317","tx","0",54,"1","Republican","European","Democratic & Republican",80000,"Residential",121794,"0"
"4318","fl","1",50,"1","Republican","European","Republican",250000,"Residential",602351,"0"
"4319","ga","0",26,"1","Non-Partisan","Likely African-American","Independent",87000,"Residential",316666,"0"
"4320","oh","1",38,"1","Democratic","Likely African-American","Democratic",22790,"Unknown",182975,"0"
"4321","pa","1",23,"0","Democratic","","Democratic",110444,"Apartment",297082,"0"
"4322","md","1",23,"1","Republican","European","Democratic & Republican & Independent",148610,"Residential",162500,"0"
"4323","nm","1",37,"0","Republican","European","Republican & Independent",8000,"Unknown",125128,"0"
"4324","tx","1",31,"1","Republican","Hispanic and Portuguese","Democratic & Republican",197000,"Unknown",460241,"0"
"4325","ma","1",40,"1","Non-Partisan","European","Independent",236231,"Residential",378956,"0"
"4326","me","1",79,"1","Democratic","European","Democratic & Independent",45000,"Residential",201470,"1"
"4327","ny","0",58,"0","Republican","European","Republican",250000,"Residential",388944,"1"
"4328","fl","1",30,"1","Non-Partisan","European","Independent",NA,"Apartment",81116,"0"
"4329","mi","0",67,"1","Democratic","Hispanic and Portuguese","Democratic",NA,"Unknown",135768,"0"
"4330","in","1",54,"1","Non-Partisan","European","Democratic & Republican & Independent",80555,"Residential",179486,"1"
"4331","fl","1",44,"1","Republican","European","Republican",84000,"Residential",490490,"0"
"4332","nj","0",46,"0","Republican","European","Republican",28000,"Residential",138851,"0"
"4333","fl","0",18,"1","Democratic","Likely African-American","Democratic",93000,"Unknown",234500,"0"
"4334","ca","1",25,"1","Democratic","European","Democratic",123749,"Residential",1205053,"0"
"4335","ny","1",22,"1","Republican","European","Republican & Independent",195000,"Residential",411925,"0"
"4336","nj","0",24,"0","Democratic","Likely African-American","Democratic",78000,"Apartment",411434,"0"
"4337","fl","1",47,"0","Republican","European","Republican",87000,"Residential",129166,"0"
"4338","mt","0",31,"0","Non-Partisan","Hispanic and Portuguese","Independent",41785,"Apartment",NA,"0"
"4339","fl","1",65,"1","Republican","European","Republican",87000,"Residential",475000,"0"
"4340","nj","0",31,"1","Non-Partisan","European","Independent",63798,"Apartment",239089,"1"
"4341","tx","0",24,"1","Non-Partisan","East and South Asian","Independent",74000,"Residential",235383,"0"
"4342","ca","0",51,"0","Democratic","Other","Democratic & Independent",155434,"Apartment",1005432,"0"
"4343","tx","1",47,"0","Republican","European","Republican",80000,"Apartment",176863,"0"
"4344","pa","1",30,"1","Democratic","Likely African-American","Democratic & Independent",121000,"Residential",131971,"0"
"4345","dc","1",56,"0","Democratic","Likely African-American","Democratic",109000,"Residential",371476,"0"
"4346","oh","0",44,"0","Non-Partisan","European","Independent",73615,"Residential",392072,"0"
"4347","pa","1",27,"1","Republican","European","Republican",250000,"Residential",313405,"0"
"4348","fl","1",59,"1","Democratic","Hispanic and Portuguese","Democratic",31551,"Residential",130858,"0"
"4349","il","1",45,"0","Democratic","Likely African-American","Democratic",38000,"Apartment",107726,"0"
"4350","ca","0",30,"1","Republican","Hispanic and Portuguese","Republican",120000,"Apartment",361718,"0"
"4351","sc","1",62,"0","Republican","European","Republican",57000,"Residential",215441,"1"
"4352","nd","1",74,"1","Republican","European","Republican",64614,"Residential",468368,"0"
"4353","wi","1",67,"1","Republican","European","Republican",32000,"Residential",224999,"1"
"4354","ny","1",52,"1","Non-Partisan","","Republican & Independent",80000,"Duplex",160875,"1"
"4355","in","0",61,"0","Republican","European","Republican",144000,"Residential",283716,"1"
"4356","nc","1",47,"1","Democratic","European","Democratic",56385,"Residential",482750,"0"
"4357","pa","1",64,"1","Democratic","European","Democratic & Republican",60000,"Residential",254411,"1"
"4358","in","1",58,"1","Democratic","Other","Democratic",34000,"Residential",141572,"0"
"4359","ny","1",37,"1","Non-Partisan","Other","Independent",138000,"Duplex",175567,"1"
"4360","pa","1",52,"0","Republican","Hispanic and Portuguese","Democratic & Republican",112000,"Residential",81118,"1"
"4361","mn","1",28,"1","Republican","East and South Asian","Republican",96000,"Residential",329655,"0"
"4362","fl","0",24,"0","Non-Partisan","","Independent",39000,"Unknown",261082,"0"
"4363","pa","1",61,"1","Democratic","European","Democratic & Republican",32000,"Residential",112500,"1"
"4364","mo","1",45,"1","Republican","European","Republican",63019,"Residential",162500,"1"
"4365","nj","1",45,"0","Democratic","Likely African-American","Democratic & Independent",194000,"Residential",529109,"0"
"4366","fl","0",66,"1","Non-Partisan","European","Republican & Independent",64736,"Apartment",153921,"0"
"4367","tx","0",48,"0","Democratic","Hispanic and Portuguese","Democratic",66000,"Residential",119852,"0"
"4368","de","1",71,"0","Republican","European","Republican",119000,"Residential",642496,"0"
"4369","ny","1",55,"0","Democratic","European","Democratic",42999,"Apartment",NA,"1"
"4370","sc","1",43,"0","Democratic","European","Democratic",40000,"Unknown",106489,"0"
"4371","nv","1",41,"0","Republican","European","Republican",130000,"Residential",406275,"0"
"4372","il","1",73,"1","Democratic","Likely African-American","Democratic",78783,"Apartment",162500,"0"
"4373","ny","0",43,"0","Democratic","Likely African-American","Democratic",89454,"Apartment",232147,"0"
"4374","fl","1",53,"1","Republican","European","Republican",59117,"Residential",284847,"1"
"4375","wa","1",51,"0","Democratic","European","Democratic",57000,"Residential",280989,"0"
"4376","ct","1",38,"1","Democratic","European","Democratic",66000,"Residential",217522,"0"
"4377","nh","1",58,"1","Democratic","European","Democratic",79378,"Residential",141369,"0"
"4378","vt","1",41,"0","Republican","European","Democratic & Republican",87000,"Residential",375925,"0"
"4379","nd","1",26,"0","Non-Partisan","European","Independent",122000,"Apartment",137500,"0"
"4380","mi","1",64,"1","Democratic","European","Democratic & Republican",224999,"Residential",737499,"0"
"4381","ks","1",48,"0","Non-Partisan","European","Independent",113000,"Apartment",234483,"0"
"4382","tn","1",31,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"4383","fl","0",74,"1","Democratic","Hispanic and Portuguese","Democratic",112000,"Apartment",410135,"0"
"4384","nc","1",58,"1","Non-Partisan","European","Independent",169000,"Residential",413387,"1"
"4385","tn","0",31,"1","Non-Partisan","Likely African-American","Independent",53000,"Apartment",NA,"0"
"4386","tx","1",39,"1","Republican","European","Republican",197000,"Residential",271482,"0"
"4387","nc","1",28,"1","Non-Partisan","European","Democratic & Independent",106000,"Residential",145587,"0"
"4388","nj","1",57,"0","Democratic","European","Democratic",47129,"Residential",164830,"1"
"4389","il","1",48,"1","Non-Partisan","European","Democratic & Independent",145000,"Residential",226503,"0"
"4390","ny","1",48,"1","Republican","European","Republican",147000,"Residential",924463,"1"
"4391","al","1",74,"0","Republican","European","Republican",20000,"Residential",108403,"0"
"4392","mi","1",45,"0","Republican","European","Republican",115000,"Residential",126265,"0"
"4393","il","1",34,"1","Non-Partisan","Hispanic and Portuguese","Independent",57249,"Residential",74184,"0"
"4394","ca","1",52,"1","Republican","European","Republican",61124,"Mobil Home",123437,"0"
"4395","pa","1",63,"1","Republican","European","Republican",114880,"Residential",178423,"0"
"4396","tn","1",63,"0","Democratic","European","Democratic",27000,"Apartment",139999,"0"
"4397","az","1",53,"0","Republican","European","Democratic & Republican",73706,"Residential",120776,"0"
"4398","tx","1",50,"0","Democratic","Likely African-American","Democratic",169466,"Residential",246073,"0"
"4399","tx","0",38,"0","Non-Partisan","European","Independent",107000,"Unknown",93399,"0"
"4400","tx","0",21,"0","Non-Partisan","Hispanic and Portuguese","Independent",43000,"Apartment",50555,"0"
"4401","mo","1",26,"1","Democratic","","Democratic",47000,"Unknown",194696,"0"
"4402","nj","1",NA,"0","Republican","Other","Republican",250000,"Apartment",982557,"0"
"4403","oh","1",60,"1","Republican","European","Republican",78625,"Apartment",131677,"0"
"4404","wv","1",69,"0","Democratic","Likely African-American","Democratic",43000,"Residential",59408,"0"
"4405","fl","1",33,"0","Republican","European","Republican",139000,"Residential",173749,"0"
"4406","fl","0",18,"1","Non-Partisan","European","Independent",80641,"Unknown",259676,"0"
"4407","nc","1",77,"0","Non-Partisan","European","Independent",83332,"Apartment",172848,"1"
"4408","tx","0",54,"1","Non-Partisan","European","Independent",62162,"Residential",223757,"0"
"4409","az","1",68,"0","Republican","European","Republican & Independent",72000,"Residential",406790,"0"
"4410","va","1",69,"1","Republican","","Republican",49000,"Residential",231199,"0"
"4411","md","1",60,"1","Democratic","","Democratic & Independent",198000,"Residential",1190472,"0"
"4412","nj","1",78,"1","Democratic","European","Democratic",87000,"Apartment",416871,"0"
"4413","ca","1",25,"0","Democratic","","Democratic & Independent",74000,"Unknown",364622,"0"
"4414","tx","0",45,"0","Republican","European","Republican",96000,"Residential",265103,"0"
"4415","ny","1",22,"1","Democratic","European","Democratic & Independent",161000,"Apartment",1092714,"0"
"4416","fl","0",27,"0","Non-Partisan","European","Republican & Independent",NA,"Unknown",NA,"0"
"4417","wv","0",48,"0","Republican","European","Republican & Independent",137000,"Residential",116175,"1"
"4418","ok","0",43,"1","Republican","European","Republican",37691,"Residential",159841,"0"
"4419","va","1",18,"0","Non-Partisan","","Independent",194000,"Residential",306896,"0"
"4420","tx","0",21,"0","Non-Partisan","Hispanic and Portuguese","Independent",33332,"Apartment",71666,"0"
"4421","sc","0",50,"1","Republican","European","Republican",55000,"Residential",75499,"0"
"4422","or","1",41,"0","Democratic","European","Democratic & Independent",154954,"Apartment",537878,"0"
"4423","in","1",32,"1","Non-Partisan","European","Republican & Independent",65000,"Residential",119594,"0"
"4424","la","1",32,"1","Democratic","Likely African-American","Democratic",41832,"Apartment",212618,"0"
"4425","mi","1",27,"1","Democratic","European","Democratic",63000,"Apartment",200249,"0"
"4426","il","0",31,"1","Non-Partisan","European","Independent",65000,"Apartment",137027,"0"
"4427","ca","1",24,"0","Democratic","Likely African-American","Democratic & Independent",95454,"Residential",501033,"0"
"4428","mi","1",29,"1","Republican","European","Republican",109000,"Residential",199059,"0"
"4429","nj","1",73,"1","Republican","Hispanic and Portuguese","Democratic & Republican",250000,"Residential",504562,"1"
"4430","dc","1",80,"1","Democratic","Likely African-American","Democratic",28000,"Apartment",174278,"0"
"4431","mi","0",38,"0","Democratic","European","Democratic",9000,"Apartment",191765,"0"
"4432","az","1",42,"1","Democratic","European","Democratic",33408,"Apartment",425000,"0"
"4433","ny","1",50,"0","Democratic","European","Democratic",72000,"Unknown",194375,"0"
"4434","wi","1",58,"1","Republican","European","Republican",21000,"Apartment",122499,"1"
"4435","ny","0",45,"1","Democratic","Likely African-American","Democratic",99000,"Residential",175578,"0"
"4436","tx","0",52,"1","Democratic","Other","Democratic",60111,"Residential",528158,"0"
"4437","ca","1",36,"0","Democratic","European","Democratic",250000,"Residential",712073,"0"
"4438","oh","1",27,"0","Non-Partisan","European","Democratic & Independent",213000,"Apartment",180881,"0"
"4439","pa","1",56,"1","Republican","European","Republican",104604,"Residential",137500,"1"
"4440","az","1",58,"0","Republican","","Republican",139000,"Apartment",249481,"0"
"4441","ms","1",NA,"1","Non-Partisan","European","Independent",30000,"Unknown",70952,"0"
"4442","ky","1",30,"0","Democratic","European","Democratic & Independent",81000,"Residential",88729,"0"
"4443","az","1",51,"0","Republican","","Republican",51562,"Condominium",93064,"0"
"4444","md","1",67,"1","Democratic","European","Democratic",145000,"Unknown",241565,"0"
"4445","ma","0",53,"1","Non-Partisan","European","Independent",110670,"Residential",187121,"0"
"4446","tn","1",29,"1","Republican","","Republican",93749,"Residential",175578,"0"
"4447","va","0",19,"0","Non-Partisan","European","Independent",102761,"Apartment",282999,"0"
"4448","ny","0",29,"0","Non-Partisan","Hispanic and Portuguese","Independent",54422,"Triplex",229429,"0"
"4449","in","0",56,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",36000,"Apartment",154860,"0"
"4450","pa","1",62,"1","Democratic","Hispanic and Portuguese","Democratic",59000,"Unknown",124305,"0"
"4451","ca","0",29,"1","American Independent","Hispanic and Portuguese","Independent",74249,"Apartment",503246,"0"
"4452","ca","0",32,"1","Non-Partisan","Other","Democratic & Independent",95933,"Residential",450624,"0"
"4453","me","1",35,"1","Republican","European","Republican & Independent",192000,"Residential",634322,"1"
"4454","al","1",43,"0","Republican","European","Republican",95000,"Residential",287500,"1"
"4455","pa","1",65,"1","Republican","European","Republican",250000,"Residential",1239361,"1"
"4456","pa","0",51,"0","Democratic","Likely African-American","Democratic",42000,"Apartment",37500,"0"
"4457","ga","1",53,"1","Democratic","European","Democratic & Republican",250000,"Residential",276707,"0"
"4458","fl","1",40,"0","Republican","European","Republican",88000,"Apartment",546874,"0"
"4459","ky","1",52,"1","Republican","Likely African-American","Republican",82109,"Residential",361537,"0"
"4460","ma","1",80,"1","Non-Partisan","European","Independent",NA,"Duplex",NA,"1"
"4461","ca","1",23,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",77636,"Residential",350223,"0"
"4462","oh","1",27,"0","Democratic","Likely African-American","Democratic",50681,"Residential",130601,"0"
