"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"4024","ca","1",25,"0","Democratic","Other","Democratic",126213,"Residential",440703,"0"
"4025","nj","1",66,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",53859,"Unknown",219682,"0"
"4026","al","0",17,"0","Democratic","European","Democratic & Republican",42000,"Residential",87500,"1"
"4027","ky","1",58,"0","Democratic","European","Democratic & Republican",147000,"Residential",307330,"1"
"4028","tx","1",27,"0","Democratic","Hispanic and Portuguese","Democratic",58000,"Apartment",207142,"0"
"4029","pa","1",58,"1","Democratic","Likely African-American","Democratic",57000,"Residential",130484,"1"
"4030","ca","1",40,"0","Democratic","Likely African-American","Democratic",66000,"Apartment",264930,"0"
"4031","wv","1",60,"0","Republican","European","Republican & Independent",14000,"Residential",58699,"0"
"4032","ny","1",30,"1","Democratic","Hispanic and Portuguese","Democratic",11000,"Residential",138785,"0"
"4033","hi","0",NA,"1","Non-Partisan","European","Independent",155050,"Unknown",656872,"1"
"4034","ny","1",41,"1","Non-Partisan","European","Republican & Independent",85937,"Residential",191679,"0"
"4035","tx","0",52,"0","Republican","European","Republican",204267,"Residential",271399,"0"
"4036","wa","0",42,"0","Non-Partisan","European","Independent",191000,"Apartment",494793,"0"
"4037","md","1",28,"1","Democratic","","Democratic",74000,"Apartment",475000,"1"
"4038","va","0",40,"0","Republican","European","Republican",85000,"Apartment",306491,"0"
"4039","ca","1",68,"0","Republican","European","Republican",250000,"Residential",1287822,"0"
"4040","vt","1",63,"0","Republican","European","Democratic & Republican",98348,"Condominium",204298,"0"
"4041","va","1",71,"1","Democratic","Likely African-American","Democratic",29000,"Residential",148361,"0"
"4042","ca","1",59,"1","Non-Partisan","European","Independent",70961,"Residential",213062,"0"
"4043","ny","1",64,"1","Democratic","Likely African-American","Democratic",43384,"Triplex",197379,"1"
"4044","va","1",62,"1","Democratic","European","Democratic",163000,"Residential",526817,"0"
"4045","il","1",33,"0","Non-Partisan","European","Independent",76000,"Apartment",183012,"0"
"4046","ma","0",87,"1","Non-Partisan","European","Independent",35881,"Apartment",280822,"0"
"4047","oh","1",50,"1","Democratic","European","Democratic",53000,"Residential",86249,"0"
"4048","ky","1",61,"1","Registered Independent","","Democratic & Independent",37000,"Apartment",58408,"0"
"4049","il","1",72,"0","Non-Partisan","European","Republican & Independent",119000,"Residential",410618,"1"
"4050","fl","1",26,"0","Democratic","","Democratic & Republican",63000,"Unknown",244201,"0"
"4051","nj","1",58,"0","Democratic","European","Democratic & Independent",137000,"Residential",NA,"0"
"4052","ny","0",35,"0","Democratic","Likely African-American","Democratic",63000,"Apartment",166070,"0"
"4053","va","0",45,"0","Non-Partisan","European","Independent",112797,"Unknown",338182,"0"
"4054","in","1",77,"1","Republican","European","Republican & Independent",147000,"Residential",259349,"1"
"4055","mo","1",73,"1","Republican","European","Republican",48228,"Residential",112500,"1"
"4056","fl","1",51,"1","Democratic","Hispanic and Portuguese","Democratic",93213,"Apartment",140185,"1"
"4057","ok","0",62,"0","Democratic","European","Democratic & Republican",69166,"Residential",144114,"1"
"4058","tx","1",32,"0","Republican","Hispanic and Portuguese","Republican",168000,"Residential",310193,"0"
"4059","ma","1",84,"1","Democratic","European","Democratic",29000,"Apartment",565373,"1"
"4060","tx","1",39,"0","Democratic","East and South Asian","Democratic & Independent",101479,"Unknown",231997,"0"
"4061","tx","0",32,"1","Non-Partisan","European","Independent",27000,"Apartment",113392,"0"
"4062","oh","1",21,"0","Non-Partisan","European","Independent",111000,"Residential",205682,"0"
"4063","ak","1",NA,"0","Republican","European","Republican",226000,"Residential",325000,"0"
"4064","ny","1",20,"0","Non-Partisan","East and South Asian","Independent",123000,"Residential",113909,"0"
"4065","mo","0",65,"0","Non-Partisan","European","Independent",NA,"Unknown",NA,"0"
"4066","mn","0",54,"1","Non-Partisan","European","Independent",NA,"Unknown",NA,"0"
"4067","oh","1",22,"1","Republican","European","Republican & Independent",71000,"Residential",156250,"0"
"4068","ca","1",55,"0","Non-Partisan","European","Independent",60000,"Residential",215862,"0"
"4069","ca","1",77,"0","Republican","European","Republican & Independent",71969,"Residential",487644,"0"
"4070","co","1",67,"1","Democratic","European","Democratic",90000,"Residential",370312,"0"
"4071","or","1",75,"1","Non-Partisan","","Democratic & Independent",63461,"Unknown",583135,"0"
"4072","tn","1",19,"0","Non-Partisan","European","Republican & Independent",11000,"Residential",156296,"0"
"4073","id","1",22,"1","Republican","European","Republican",59374,"Residential",313336,"0"
"4074","az","1",19,"1","Democratic","Hispanic and Portuguese","Democratic",40000,"Apartment",323299,"0"
"4075","mi","1",20,"0","Democratic","European","Democratic",81999,"Apartment",152334,"0"
"4076","mo","1",53,"1","Republican","European","Republican",181000,"Residential",241130,"0"
"4077","il","1",33,"0","Non-Partisan","Hispanic and Portuguese","Independent",22000,"Residential",73925,"0"
"4078","nc","1",77,"0","Republican","European","Republican",50000,"Residential",234782,"0"
"4079","ma","1",51,"1","Non-Partisan","European","Republican & Independent",90406,"Residential",458795,"1"
"4080","ky","0",29,"0","Democratic","Hispanic and Portuguese","Democratic",11000,"Unknown",37500,"0"
"4081","ny","0",69,"1","Democratic","European","Democratic",NA,"Apartment",NA,"1"
"4082","mi","1",57,"1","Democratic","European","Democratic & Independent",108000,"Residential",333635,"1"
"4083","nc","1",29,"1","Republican","European","Democratic & Republican",54000,"Unknown",197379,"0"
"4084","ca","1",68,"0","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"4085","tx","1",28,"1","Democratic","European","Democratic & Republican",78000,"Residential",227645,"1"
"4086","ny","1",73,"0","Democratic","European","Democratic & Independent",59000,"Residential",325244,"0"
"4087","va","1",22,"0","Democratic","European","Democratic",25000,"Apartment",63973,"0"
"4088","fl","1",30,"1","Non-Partisan","Other","Democratic & Independent",187000,"Duplex",331441,"0"
"4089","nj","0",37,"0","Non-Partisan","European","Republican & Independent",76743,"Residential",284887,"1"
"4090","wa","1",23,"1","Republican","European","Republican",186000,"Residential",739205,"0"
"4091","mo","1",36,"1","Democratic","","Democratic",96993,"Residential",154005,"0"
"4092","tx","1",68,"1","Republican","European","Republican",112000,"Residential",265506,"1"
"4093","nj","1",27,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",161000,"Residential",482352,"1"
"4094","hi","0",48,"1","Democratic","Other","Democratic",80113,"Triplex",1341771,"0"
"4095","md","1",41,"0","Democratic","Likely African-American","Democratic",79985,"Apartment",117676,"0"
"4096","mt","1",59,"0","Republican","Hispanic and Portuguese","Republican",121000,"Apartment",229081,"0"
"4097","pa","1",71,"1","Democratic","European","Democratic & Independent",118000,"Residential",228366,"0"
"4098","nv","1",42,"1","Non-Partisan","Hispanic and Portuguese","Republican & Independent",42338,"Duplex",273396,"0"
"4099","mi","1",69,"1","Republican","European","Republican",17000,"Residential",375188,"0"
"4100","nc","1",80,"0","Republican","European","Democratic & Republican",43000,"Residential",290297,"1"
"4101","mi","1",78,"0","Non-Partisan","European","Independent",74000,"Residential",291822,"1"
"4102","sc","1",65,"1","Democratic","European","Democratic",85245,"Residential",384246,"0"
"4103","fl","0",80,"0","Republican","European","Republican",239000,"Residential",405171,"0"
"4104","or","0",24,"1","Non-Partisan","European","Independent",146000,"Residential",479563,"0"
"4105","ok","0",61,"0","Non-Partisan","European","Independent",95312,"Apartment",147939,"0"
"4106","oh","1",37,"0","Republican","European","Republican",41474,"Residential",164368,"0"
"4107","md","0",42,"1","Democratic","Likely African-American","Democratic",65574,"Apartment",104687,"0"
"4108","tn","1",61,"0","Republican","European","Republican",68000,"Residential",245369,"1"
"4109","nh","1",26,"0","Non-Partisan","European","Republican & Independent",228537,"Residential",854024,"1"
"4110","ny","0",69,"0","Democratic","European","Democratic",66723,"Apartment",403585,"1"
"4111","mo","1",35,"1","Democratic","European","Democratic",64879,"Residential",217884,"1"
"4112","ny","1",69,"1","Democratic","Hispanic and Portuguese","Democratic",164000,"Residential",573806,"0"
"4113","oh","1",43,"1","Non-Partisan","European","Independent",84000,"Residential",441859,"0"
"4114","ar","1",26,"0","Non-Partisan","European","Independent",250000,"Unknown",580436,"0"
"4115","fl","1",39,"1","Democratic","European","Democratic & Independent",104000,"Apartment",187500,"0"
"4116","nc","1",62,"1","Republican","European","Republican & Independent",103688,"Residential",108525,"0"
"4117","in","1",94,"0","Democratic","European","Democratic",48000,"Residential",NA,"0"
"4118","nv","0",53,"0","Republican","European","Republican",43000,"Residential",131831,"0"
"4119","va","1",79,"1","Democratic","European","Democratic",185848,"Residential",471175,"0"
"4120","or","1",50,"0","Non-Partisan","Hispanic and Portuguese","Independent",44867,"Unknown",98517,"0"
"4121","mo","1",56,"1","Non-Partisan","European","Independent",39000,"Apartment",241622,"0"
"4122","al","1",77,"1","Democratic","Likely African-American","Democratic",76000,"Residential",73102,"1"
"4123","tx","1",24,"0","Democratic","European","Democratic",114000,"Residential",196590,"0"
"4124","wa","0",48,"1","Democratic","Hispanic and Portuguese","Democratic",49000,"Apartment",299214,"0"
"4125","al","1",47,"0","Non-Partisan","Likely African-American","Independent",43399,"Apartment",78332,"0"
"4126","tx","1",55,"1","Republican","European","Republican",166000,"Residential",272058,"1"
"4127","tx","1",72,"1","Republican","European","Republican",189188,"Residential",205171,"0"
"4128","il","1",27,"0","Non-Partisan","","Independent",154000,"Apartment",293749,"1"
"4129","nc","1",52,"0","Republican","European","Republican",93000,"Residential",374376,"0"
"4130","nj","0",17,"1","Non-Partisan","European","Republican & Independent",87797,"Unknown",451849,"0"
"4131","tx","0",59,"1","Democratic","European","Democratic",28000,"Residential",86249,"0"
"4132","or","1",56,"1","Registered Independent","European","Democratic & Republican & Independent",74249,"Residential",474999,"0"
"4133","wa","1",45,"1","Democratic","European","Democratic",56332,"Apartment",545236,"0"
"4134","ky","1",31,"1","Republican","European","Republican",155000,"Residential",149264,"0"
"4135","va","1",20,"1","Democratic","Hispanic and Portuguese","Democratic",44749,"Apartment",272916,"0"
"4136","la","1",37,"1","Republican","European","Republican",46826,"Residential",92999,"1"
"4137","ca","1",68,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",84000,"Residential",619322,"1"
"4138","mi","1",35,"1","Non-Partisan","European","Independent",35000,"Unknown",44999,"0"
"4139","ca","1",69,"0","Republican","European","Republican",54999,"Residential",596435,"0"
"4140","mo","0",23,"0","Non-Partisan","European","Independent",62000,"Mobil Home",74443,"0"
"4141","tx","1",23,"0","Republican","Hispanic and Portuguese","Republican",82000,"Residential",131666,"0"
"4142","ga","1",32,"1","Democratic","Likely African-American","Democratic",51249,"Apartment",156874,"0"
"4143","ny","0",29,"1","Non-Partisan","European","Democratic & Independent",64610,"Residential",239432,"0"
"4144","fl","0",26,"0","Non-Partisan","Hispanic and Portuguese","Independent",54000,"Apartment",156268,"0"
"4145","ok","1",77,"1","Republican","European","Republican",34452,"Unknown",91318,"1"
"4146","ky","0",33,"0","Democratic","Likely African-American","Democratic",65624,"Apartment",37500,"0"
"4147","ny","1",66,"1","Democratic","Other","Democratic",75000,"Unknown",170057,"0"
"4148","ut","1",27,"0","Republican","European","Republican",NA,"Apartment",NA,"0"
"4149","ks","0",69,"1","Republican","European","Republican & Independent",137375,"Apartment",285514,"0"
"4150","wa","0",41,"1","Non-Partisan","European","Independent",68249,"Apartment",178547,"0"
"4151","tn","1",55,"0","Democratic","European","Democratic",40000,"Condominium",145065,"0"
"4152","in","1",72,"1","Democratic","Likely African-American","Democratic & Independent",86000,"Residential",212059,"0"
"4153","me","1",53,"1","Democratic","European","Democratic",91405,"Residential",252205,"0"
"4154","fl","1",52,"0","Republican","European","Republican",49000,"Unknown",174386,"0"
"4155","pa","1",45,"1","Other","European","Democratic & Independent",8000,"Unknown",137500,"0"
"4156","il","1",79,"0","Non-Partisan","European","Independent",81000,"Residential",69499,"0"
"4157","ny","1",40,"1","Republican","European","Republican & Independent",165000,"Apartment",317187,"1"
"4158","oh","1",70,"1","Democratic","Likely African-American","Democratic",34000,"Residential",103124,"0"
"4159","sd","1",51,"1","Democratic","","Democratic & Republican",73000,"Residential",124417,"0"
"4160","ca","0",43,"1","Non-Partisan","European","Independent",73000,"Apartment",253528,"0"
"4161","il","1",65,"1","Republican","European","Republican",80391,"Residential",516558,"1"
"4162","nc","0",62,"0","Democratic","Other","Democratic",62000,"Residential",443436,"0"
"4163","ny","1",65,"1","Democratic","European","Democratic",135000,"Duplex",184075,"1"
"4164","md","0",34,"1","Democratic","Hispanic and Portuguese","Democratic",68048,"Apartment",259349,"0"
"4165","wa","0",72,"0","Democratic","European","Democratic",40713,"Residential",216565,"0"
"4166","pa","1",38,"1","Democratic","Hispanic and Portuguese","Democratic",55799,"Residential",173632,"0"
"4167","co","1",94,"0","Republican","European","Republican & Independent",129275,"Residential",212500,"1"
"4168","ca","1",42,"1","Non-Partisan","Other","Independent",79000,"Apartment",464626,"0"
"4169","ri","0",80,"1","Democratic","European","Democratic",73392,"Apartment",405599,"0"
"4170","ia","1",72,"0","Non-Partisan","European","Independent",83159,"Residential",354471,"1"
"4171","il","1",76,"1","Republican","European","Republican",146000,"Residential",322114,"1"
"4172","de","1",77,"1","Republican","East and South Asian","Republican & Independent",45000,"Residential",166311,"0"
