"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"4956","nh","0",NA,"1","Democratic","East and South Asian","Democratic & Republican & Independent",175000,"Residential",278502,"0"
"4957","ar","0",44,"1","Democratic","European","Democratic & Republican",51163,"Residential",73170,"0"
"4958","al","1",64,"1","Democratic","Likely African-American","Democratic",92187,"Residential",243835,"0"
"4959","la","1",48,"0","Non-Partisan","European","Democratic & Independent",108000,"Residential",466408,"0"
"4960","fl","1",71,"0","Republican","Hispanic and Portuguese","Republican & Independent",96283,"Residential",273957,"0"
"4961","tx","1",43,"1","Democratic","European","Democratic",36963,"Residential",244117,"0"
"4962","in","1",48,"1","Republican","European","Republican",NA,"Residential",NA,"0"
"4963","ny","1",74,"0","Republican","Hispanic and Portuguese","Republican",77303,"Duplex",299418,"1"
"4964","ma","0",19,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",50171,"Residential",115760,"0"
"4965","sc","1",23,"1","Democratic","Likely African-American","Democratic",43000,"Apartment",87500,"0"
"4966","ca","1",82,"1","Democratic","East and South Asian","Democratic",196000,"Residential",1810703,"0"
"4967","ca","0",18,"1","Non-Partisan","East and South Asian","Independent",8000,"Apartment",608233,"0"
"4968","ks","1",89,"0","Democratic","Likely African-American","Democratic",68000,"Residential",232691,"1"
"4969","in","1",65,"1","Republican","European","Republican",75955,"Residential",180461,"1"
"4970","tx","0",76,"0","Republican","Hispanic and Portuguese","Republican",72856,"Apartment",379698,"0"
"4971","tn","1",26,"0","Republican","European","Democratic & Republican",250000,"Residential",719475,"0"
"4972","ky","1",46,"1","Democratic","Hispanic and Portuguese","Democratic",108455,"Residential",225304,"0"
"4973","ny","0",63,"1","Working Family Party","European","Independent",8000,"Apartment",325000,"0"
"4974","nv","0",18,"0","Other","Hispanic and Portuguese","Independent",6000,"Unknown",81817,"0"
"4975","wi","1",59,"0","Republican","European","Republican",16000,"Residential",216128,"1"
"4976","mo","0",23,"0","Non-Partisan","European","Independent",198000,"Residential",284870,"0"
"4977","ny","1",35,"1","Democratic","European","Democratic",42343,"Residential",NA,"0"
"4978","ny","0",38,"0","Non-Partisan","Other","Independent",62867,"Apartment",264497,"0"
"4979","oh","1",72,"1","Non-Partisan","European","Democratic & Independent",146000,"Residential",384403,"0"
"4980","fl","1",57,"1","Republican","Hispanic and Portuguese","Republican",250000,"Residential",904564,"0"
"4981","sc","1",70,"1","Democratic","Likely African-American","Democratic",142000,"Residential",275942,"1"
"4982","nd","1",69,"1","Republican","European","Republican",21000,"Unknown",109523,"0"
"4983","tn","1",55,"1","Republican","European","Republican",95000,"Residential",162500,"1"
"4984","co","1",22,"1","Democratic","European","Democratic",122000,"Unknown",430335,"0"
"4985","la","0",36,"0","Democratic","European","Democratic",60593,"Apartment",267953,"0"
"4986","me","1",44,"0","Democratic","European","Democratic",44000,"Residential",369619,"0"
"4987","ny","0",39,"1","Democratic","Other","Democratic",79230,"Residential",443092,"0"
"4988","tx","1",64,"1","Republican","European","Republican",115000,"Residential",180133,"1"
"4989","ga","1",37,"1","Democratic","European","Democratic",82000,"Residential",393612,"1"
"4990","in","1",69,"0","Democratic","European","Democratic",122000,"Unknown",92777,"0"
"4991","la","0",30,"1","Democratic","Likely African-American","Democratic",36000,"Residential",188792,"0"
"4992","ga","1",23,"0","Non-Partisan","East and South Asian","Republican & Independent",49925,"Residential",44979,"0"
"4993","tn","1",74,"1","Democratic","European","Democratic",45000,"Residential",64041,"0"
"4994","me","1",69,"0","Republican","","Republican",65559,"Residential",208977,"1"
"4995","ga","1",52,"1","Democratic","Likely African-American","Democratic",74000,"Residential",523437,"0"
"4996","nj","0",21,"0","Democratic","","Democratic",104000,"Apartment",287500,"0"
"4997","tx","1",67,"0","Republican","European","Republican",112000,"Residential",293735,"0"
"4998","tx","1",77,"1","Republican","European","Republican",34867,"Residential",181033,"1"
"4999","mi","0",52,"0","Democratic","European","Democratic",8000,"Apartment",325000,"1"
"5000","nc","1",59,"0","Non-Partisan","Likely African-American","Democratic & Independent",115223,"Residential",208051,"0"
"5001","nv","1",71,"0","Republican","European","Republican",250000,"Residential",852288,"1"
"5002","nh","0",NA,"0","Non-Partisan","Hispanic and Portuguese","Independent",13000,"Apartment",114864,"0"
"5003","tx","1",40,"1","Democratic","European","Democratic",65000,"Unknown",137500,"0"
"5004","al","0",47,"0","Non-Partisan","European","Independent",221000,"Apartment",235216,"1"
"5005","de","1",52,"1","Democratic","European","Democratic",65624,"Apartment",166857,"0"
"5006","ma","1",64,"0","Republican","European","Republican",81567,"Apartment",396906,"0"
"5007","me","1",35,"0","Non-Partisan","European","Democratic & Independent",141000,"Duplex",227535,"0"
"5008","wi","1",90,"1","Republican","European","Republican",70000,"Residential",237500,"1"
"5009","pa","1",27,"1","Democratic","European","Democratic",33181,"Residential",196385,"1"
"5010","az","1",63,"1","Republican","European","Republican",20000,"Residential",108846,"0"
"5011","ny","0",19,"1","Democratic","European","Democratic & Independent",54000,"Apartment",304235,"0"
"5012","in","1",49,"1","Non-Partisan","European","Independent",124000,"Residential",135325,"0"
"5013","nc","1",66,"1","Republican","European","Republican",112000,"Residential",576659,"1"
"5014","ga","1",86,"1","Republican","European","Republican",71000,"Residential",102302,"0"
"5015","mi","1",63,"1","Republican","European","Democratic & Republican",97000,"Residential",87500,"0"
"5016","fl","1",55,"1","Republican","European","Republican",163268,"Residential",271773,"1"
"5017","ny","0",25,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"5018","fl","1",85,"0","Republican","European","Democratic & Republican",39000,"Residential",47117,"1"
"5019","ma","1",65,"1","Non-Partisan","East and South Asian","Independent",134803,"Residential",688578,"0"
"5020","nj","1",45,"1","Democratic","Likely African-American","Democratic & Independent",160000,"Residential",539325,"0"
"5021","ca","1",67,"1","Republican","East and South Asian","Republican",76000,"Residential",513867,"0"
"5022","mi","1",71,"0","Republican","European","Republican",67499,"Residential",123610,"0"
"5023","il","1",83,"0","Republican","","Republican",41940,"Residential",142334,"1"
"5024","ms","0",67,"0","Non-Partisan","European","Independent",61991,"Apartment",115483,"0"
"5025","va","1",31,"0","Democratic","European","Democratic & Republican",227000,"Residential",1142976,"0"
"5026","oh","0",38,"1","Non-Partisan","European","Independent",38749,"Residential",212500,"1"
"5027","wi","0",32,"0","Non-Partisan","European","Independent",93000,"Residential",170832,"0"
"5028","al","0",17,"1","Democratic","Likely African-American","Democratic",40000,"Apartment",53115,"0"
"5029","mi","1",64,"1","Democratic","European","Democratic & Independent",65000,"Residential",271527,"0"
"5030","tx","1",28,"1","Republican","European","Republican",148000,"Residential",137500,"0"
"5031","ma","1",59,"1","Non-Partisan","European","Democratic & Independent",142000,"Duplex",846924,"1"
"5032","fl","0",47,"1","Non-Partisan","European","Independent",35000,"Residential",87500,"0"
"5033","al","1",83,"0","Democratic","European","Democratic",41000,"Residential",163689,"0"
"5034","oh","1",56,"1","Republican","","Republican",74000,"Unknown",62500,"0"
"5035","ca","1",36,"0","Democratic","European","Democratic",116000,"Unknown",1675542,"0"
"5036","ct","1",18,"1","Non-Partisan","","Democratic & Republican & Independent",120000,"Residential",217884,"1"
"5037","nj","1",46,"0","Democratic","European","Democratic",152000,"Residential",332440,"0"
"5038","pa","1",54,"0","Republican","European","Republican",101000,"Residential",184374,"0"
"5039","ok","1",34,"0","Republican","","Republican",139000,"Residential",247499,"0"
"5040","nj","1",42,"0","Non-Partisan","European","Republican & Independent",250000,"Residential",1422036,"0"
"5041","tx","1",31,"0","Republican","European","Republican",192000,"Residential",241702,"0"
"5042","nj","1",68,"1","Democratic","East and South Asian","Democratic & Independent",180000,"Residential",822598,"0"
"5043","az","1",40,"1","Non-Partisan","European","Independent",111000,"Residential",185944,"0"
"5044","co","1",72,"1","Democratic","European","Democratic",85848,"Residential",349999,"1"
"5045","co","1",41,"1","Non-Partisan","European","Independent",67360,"Residential",375000,"0"
"5046","fl","1",69,"1","Registered Independent","European","Republican & Independent",164000,"Residential",302221,"0"
"5047","az","0",34,"1","Other","Hispanic and Portuguese","Independent",45000,"Unknown",132272,"0"
"5048","oh","1",66,"1","Democratic","European","Democratic",47499,"Residential",147221,"1"
"5049","al","1",45,"1","Non-Partisan","European","Independent",41000,"Residential",37500,"0"
"5050","mo","1",67,"1","Republican","European","Republican",47499,"Residential",162500,"0"
"5051","ia","1",34,"0","Non-Partisan","European","Democratic & Independent",56385,"Unknown",37500,"0"
"5052","tx","1",40,"1","Democratic","Hispanic and Portuguese","Democratic",58938,"Apartment",158103,"0"
"5053","nm","0",44,"1","Democratic","Other","Democratic",NA,"Unknown",187500,"0"
"5054","nc","1",20,"1","Democratic","Likely African-American","Democratic",48000,"Residential",148749,"0"
"5055","az","0",56,"1","Republican","European","Republican",44000,"Triplex",NA,"0"
"5056","mn","1",46,"1","Democratic","European","Democratic",27000,"Residential",NA,"0"
"5057","mn","1",50,"1","Republican","European","Republican",44000,"Residential",141784,"0"
"5058","fl","1",71,"1","Democratic","European","Democratic & Republican",60000,"Residential",149218,"0"
"5059","mi","1",25,"0","Non-Partisan","European","Independent",136999,"Apartment",59499,"0"
"5060","ny","1",56,"1","Republican","European","Republican",73736,"Duplex",434796,"0"
"5061","nc","1",34,"1","Republican","Likely African-American","Republican",228197,"Residential",400559,"0"
"5062","la","1",23,"0","Democratic","European","Democratic",93749,"Residential",150000,"0"
"5063","sc","1",66,"0","Non-Partisan","European","Independent",204000,"Residential",325861,"0"
"5064","wi","0",NA,"1","Non-Partisan","","Independent",64238,"Unknown",161680,"0"
"5065","dc","0",35,"1","Democratic","Likely African-American","Democratic",98000,"Apartment",372581,"0"
"5066","nj","1",77,"0","Democratic","European","Democratic",109957,"Apartment",129347,"0"
"5067","tx","1",31,"0","Democratic","European","Democratic",121000,"Unknown",162499,"0"
"5068","ca","1",35,"1","Democratic","East and South Asian","Democratic & Independent",250000,"Residential",1998377,"0"
"5069","pa","1",55,"1","Democratic","European","Democratic & Independent",207000,"Residential",237500,"0"
"5070","tx","1",74,"0","Republican","European","Republican",234000,"Residential",331368,"1"
"5071","mi","0",18,"1","Non-Partisan","European","Independent",21999,"Apartment",137388,"0"
"5072","tx","1",21,"1","Democratic","European","Democratic",120413,"Residential",119961,"0"
"5073","tx","1",50,"0","Republican","European","Republican",212000,"Residential",180881,"1"
"5074","az","1",67,"0","Republican","European","Republican",63000,"Residential",187500,"0"
"5075","ca","1",50,"0","Democratic","","Democratic",69000,"Apartment",558424,"0"
"5076","wi","0",92,"0","Republican","European","Republican",65908,"Residential",87500,"1"
"5077","ca","1",22,"1","Libertarian","Hispanic and Portuguese","Independent",110000,"Apartment",876059,"0"
"5078","wi","1",65,"1","Democratic","Hispanic and Portuguese","Democratic",77000,"Residential",90551,"0"
"5079","pa","1",26,"0","Democratic","European","Democratic",84895,"Apartment",152563,"0"
"5080","oh","1",39,"0","Non-Partisan","European","Independent",13000,"Apartment",62500,"0"
"5081","pa","1",61,"1","Republican","European","Republican",57221,"Residential",239473,"1"
"5082","ca","1",62,"1","Democratic","Hispanic and Portuguese","Democratic",26000,"Apartment",442405,"1"
"5083","ut","1",38,"1","Non-Partisan","Other","Democratic & Independent",204831,"Residential",2478922,"0"
"5084","ca","1",18,"1","Democratic","Hispanic and Portuguese","Democratic",74249,"Apartment",328614,"0"
"5085","az","1",23,"0","Democratic","European","Democratic",145000,"Residential",277416,"0"
"5086","tx","1",62,"0","Republican","Hispanic and Portuguese","Republican",142000,"Residential",119056,"0"
"5087","ca","1",26,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",249000,"Residential",1556807,"1"
"5088","wi","0",53,"0","Non-Partisan","Hispanic and Portuguese","Independent",111412,"Residential",347451,"0"
"5089","tx","1",69,"1","Democratic","European","Democratic",17000,"Residential",80149,"0"
"5090","or","1",41,"0","Registered Independent","European","Independent",112000,"Unknown",488888,"0"
"5091","ny","1",31,"1","Democratic","Hispanic and Portuguese","Democratic",22000,"Triplex",154220,"0"
"5092","pa","1",22,"1","Democratic","","Democratic",250000,"Residential",325000,"0"
"5093","or","0",36,"0","Non-Partisan","","Independent",195000,"Apartment",642240,"0"
"5094","ny","0",26,"0","Republican","European","Republican",40874,"Apartment",161629,"0"
"5095","fl","1",48,"1","Republican","European","Republican & Independent",250000,"Residential",493604,"0"
"5096","ma","1",30,"1","Non-Partisan","European","Independent",135000,"Residential",153078,"0"
"5097","ny","1",88,"1","Republican","European","Republican",71922,"Residential",491666,"1"
"5098","la","0",20,"1","Democratic","Likely African-American","Democratic",144230,"Residential",162217,"0"
"5099","az","1",68,"0","Republican","European","Republican",NA,"Unknown",NA,"0"
"5100","ga","1",50,"1","Republican","European","Republican",250000,"Residential",645507,"1"
"5101","fl","1",50,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",93000,"Unknown",476788,"0"
"5102","nc","0",20,"0","Non-Partisan","Other","Independent",122625,"Apartment",423056,"0"
"5103","or","1",58,"1","Democratic","European","Democratic & Independent",126000,"Residential",258018,"1"
"5104","or","0",64,"1","Non-Partisan","European","Independent",32608,"Residential",197585,"1"
